ticker,cleaned_tweet,senti_label
TSLA,funny to see bears call a short here with unemployment money when meanwhile million dollars orders flying in and out. You think you are smarter than WS?,bullish
AAPL,Great day with an $8 move if this breaks $380 we can see $395-400 again before earnings,bullish
BA,Earlier people were saying 200.. Now the realistic target is changed to 175...,bearish
TSLA,the ’s lose once again,bullish
MSFT,sold $210 calls that exp this Friday. This AH movement has me thinking it might hit,bullish
TSLA,at this rate the stock price will be at 4000 by 2022 when they start manufacturing the 2.0 just marvelous,bullish
AAPL,grabbed 10 400C July 31st for Earnings run up.,bullish
TSM,New Highs...Where do you think everyone will flop after earnings on AMD,bullish
TSLA,"Robinhooders, when it’s 930am attack!!",bullish
AAPL,will lead NQ to green today,bullish
TSLA,funny they been trying so hard awwww. $30 drop pre market awww. Where’s the last bear that said $300 and crashing blah blah blah. Now it’s $1500 up from $1388 lows yesterday you’ll see what happens next letssss go,bullish
NFLX,"496 again i dont see any reasonings for these bears saying its going down to 485, they all rely on hunches and luck, charts dont lie. See you at 505 bears.",bullish
TSLA,wow.. what a sell off,bullish
BA,big money hasnt exited yet and they saw 168 support about to break and was like save it save it! Pump n dump!,bearish
TSLA,"not falling for this manipulation drop, it will spike up",bullish
TSLA,. . What did you say? Idiots . .,bullish
TSLA,CNBC rolls out Tony S. to pour water on $TSLA again and remind everyone about a downgrade. What a joke!,bullish
FB,Earnings beat and updated guidance tomorrow and then comes the price target raises.,bullish
TSLA,I love the PUTS IV just getting destroyed. burn s burnnnnnnn,bullish
TSLA,those who are waiting $1550 before to buy,bullish
TSLA,That’s a beautiful daily candle,bearish
TSLA,"Just hold.....lol, bye bye gains. Tomorrow going to be ugly, mark this post.",bearish
SBUX,really who is pumping it.,bearish
TSLA,The analyst told her mommy that she was going to be able to afford a Golden teddy Bear..,bearish
AAPL,I need help understanding this.. why did my putts from EOD yesterday LOSE value?? Even though the stock went down -$6 the value of my put kept decreasing to.,bearish
SBUX,who is drinking $5 worth coffee with job,bearish
TSLA,"until we see flying cars, this stock is overvalued",bearish
AMZN,You may never see price this High EVER again.,bearish
TSLA,bull be like but its a tech company...but but the future...but battery day mannn stfu and hold these bags lmfao,bearish
BA,if it tanks I buy. If it rises I buy. Winning either way. Let’s get this,bullish
TSLA,"Tesla produced around 164K cars in 2019 , I believe there's good reason to be Bearish.IIMHO",bearish
SBUX,futes rippin! The Vix that is,bearish
BA,are finally coveting at $173 huge pop expecting,bullish
TSLA,"Bulls, stop pumping so hard!! It hurts!!",bearish
BA,am I crazy for thinking $240 PT by September?,bullish
BA,"this shall pass...be optimistic, the future is bright! Adding to my position today",bullish
TSLA,"loving the new round of trying to get excited about $1600, last week you sheep were chirping 2k",bearish
AAPL,They'll beat earnings and then it'll drop 7. Valuations and forecast matter. You've been warned,bearish
BA,all retailers sold their stocks to institutional investors,bullish
PFE,Pfizer's epic run will be here soon enough!!!,bullish
TSLA,CEOs of the world’s biggest tech companies are going to testify before Congress. Where is Musk? I thought Tesla is a tech company,bearish
TSLA,"We are shorting this with Gold gains, you should buy Gold Calls like us",bearish
TSLA,up 3k down 2k this not my ex girlfriend I just wanted some consistency,bearish
AMZN,what happen to this gking to $3500? More like $2500,bearish
AMZN,In the meantime......government sure made its share of mistakes dolling out money to business and whoever all over the country,bullish
PYPL,Honestly we all want 200,bullish
TSLA,. Like this post if you LOVE Tesla's accounting methods... the $428M regulatory credits that helped it show profits added how many dozens of billions to its mkt cap again ??? 3 cheers for teslas accounting maestros,bullish
TSLA,I'll let this loss run all the way to 2k and beyond just to ensure you buy back HIGHER HODL moonboy,bullish
AMZN,Hey Guys. Just making sure y’all got your packages -Jeff,bullish
TSLA,"All hail papa Elon Plot twist, Tesla ends up curing covid",bullish
BA,give me 150 and under today,bearish
UPS,glad I bought in at $100. Was gonna buy oct 120 calls on this also a while back. Kicking myself for that now. .,bullish
TSLA,it’ll hover in this range till we get a bit closer to sept. Then,bullish
MSFT,so you out of your short position,bullish
BA,Been trying to warn the Bulls for the last week and none of them wanted to listen,bearish
UPS,congrats to those who followed this alert! I’ll keep giving y’all fire plays,bullish
UPS,Cheers all! but I’m out tho,bullish
BA,LETS GO!!! $420 on some puts.,bearish
BA,I truly wonder who buys a stock when it is so easy to see the direction it is headed,bearish
AMZN,someone poke the sleeping ????,bullish
MSFT,nice reversal... hope this green will continue to the new ATH !!!,bullish
TSLA,Today is a good day to look in the mirror and ask yourself... Am I a donkey ?,bullish
AMZN,a classic. Who is really voting against amazon earnings. I know I personally ordered more over the past few months than I care to admit,bullish
AMZN,3 weeks of weeding out retail scaredy cats. Let’s go,bullish
AMZN,GOOGL AND FB all reporting earnings on the same day... do you really think Bezos is going to allow the other CEOs to outshine him and be outdone?,bullish
AMZN,I didnt finish college. What do I know,bullish
AMZN,please be the start of a massive bull flag,bullish
AAPL,"If one bad number this will tank 7-10, already way over valued I just cashed out profit, GL!",bullish
AMZN,as expected people cashing. Just wait for the post Earnings bounce to $3150.,bullish
AMZN,trillion dollar man walking bezos,bullish
AMZN,"EPS 1.46 vs 10.3 Hope that’s not a typo, that’s a huge beat. No wonder this is going beyond moon",bullish
AMZN,"good beat, I hope it’s not a mistake..lol",bullish
AAPL,nice jumping and earnings aren’t even out,bullish
AMZN,Jeff Bezos for president! mark it!,bullish
TSLA,Would love to see $TSLA retreat bigly in next 3.5 hours I do not see this world as a place where GoldmanMorgan do not run it back to 1000-1200 before pushing it higher,bearish
AAPL,WHY DID I SELL HALF MY CREDIT SPREADS today. I could be rolling in even more dough. Portfolio 18 gain aint enough,bullish
AAPL,OMG i put my whole paper trading account into apple calls it's gonna be up like 500 tomorrow,bullish
AMZN,can’t win em all sold before closing,bullish
AAPL,What the heck!!! We just got the jackpot!!,bullish
TSLA,"If the MMs were shorting TSLA, bulls would be yelling it’s not fair! But since the MMs are on the bulls’ side, they’re okay with it.",bearish
AAPL,Live picture of $AAPL bears meeting. Congrats longs!,bullish
AAPL,$100 shares. So excited to finally get shares at 100,bullish
AMZN,Lol defo going long on this tomorrow. Can’t miss out,bullish
TSLA,Tomorrow if Market is screaming this will be the Snowflake left standing in corner with dunce cap on.,bearish
AAPL,FILLED AT $401 READY FOR MY SHARES,bullish
AAPL,now all the can buy Appl now after the split it’s at the price you guys want it everyone wins,bullish
AAPL,Split at the end of August 2020,bullish
AAPL,holding from $17.63 and not selling.,bullish
AAPL,PSA. Apple has now beat earnings for an astounding 17 consecutive quarters. That is all,bullish
AAPL,bourbon or some double IPAs tonight?,bullish
TSLA,stock has no juice left.. dump and move to amazon apple and FB else theta will kill you,bearish
AAPL,"Buy and hold $AAPL long term in your IRA when ever you can , that’s all I heard and all I’ve done for the last 6 years ...",bullish
AAPL,was busy. Wasn’t worried. But omg . Crazy times to be long af during a pandemic recession. Sorry gambling bears better luck next time. Up a mf’ing house today.,bullish
AAPL,"been here before the last split, congrats to all the LONGS here wow! A split before a massive cycle of 5G iPhones",bullish
GOOGL,"I should have bought Apple , seriously! It does not move",bullish
AAPL,I bought a 395397.5 call debit spread. Yes!!! Too bad it’s in my demo account ... oh well. Onward....,bullish
AAPL,"ecosystem, trust relatability target $500",bullish
AAPL,My 355 and 370 calls are back itm,bullish
FB,don’t sell. Let those stinky bears bleed!,bullish
TSLA,wishful thinkers Paradise.. 2000 tomorrow......Save your booty! It’s Tanking big time tomorrow!,bearish
AAPL,good thing Goldman raised PT on aapl to $299 we should listen to them more..not ever at all,bullish
PYPL,someone bought 5.5 million of PayPal today!! It wasn’t me!!!! Or was it????,bullish
AAPL,"got some $440 31921 calls. Will it be better to hold these for the split adjustment, or sell as we toward split date?",bullish
AAPL,reading all these posts and arguments about stock split is very entertaining,bullish
AMZN,"is about to have money rolling in the new FFC satellite deal they should win the JEDI deal, Rivian purchase, AWS by itself I mean the list goes on. This thing may get outta hand 5k stock all day",bullish
FB,my 8 leaps bout to make me,bullish
GOOGL,The one to rule them all. DeepMind will take them where no stock has ever gone before.,bullish
TSLA,"Friday is usually a down day, so maybe my order will get filled at $1450",bearish
AAPL,we want 420 let’s do this bulls,bullish
AAPL,its suicide but shorts will still try for a few minutes today,bullish
BA,this po wants to open red,bearish
TSLA,"Well, that wasnt so impressive, dumping the Gamma Calls",bearish
TSLA,here you go..... run... run....for cover....salvage what you can.. it’s crashing...,bearish
CCL,oooooof. Just let it drop and buy back in at 8ish. It’s simple math,bearish
PFE,38.07 break look out belowwwwwwww!,bearish
CCL,I expect 10 before the ER,bearish
AAPL,i knew apple gains would be good but I don’t think this good,bullish
BA,In next 40 days we will see this going below 5$,bearish
TSLA,Bears you can celebrate without insulting the bulls....just be happy you were ready or stuck with it.,bearish
TSLA,"look at open interest on $1,400 and 1,380 puts",bearish
TSLA,"I was wrong by 2 days, so shoot me. I have cover bids in, going fishing.",bearish
AAPL,omg a stock split ... i quadrupled my investment overnight !! Robinhood millionaires,bullish
AAPL,"- $415 $420 . Blowout earnings , upgrades . Let’s go .",bullish
AMZN,"it’s so funny to see bears on amazon, thinking the largest retail company in the United States is gonna go down",bullish
BKNG,They’ll pump this to er,bearish
AAPL,"Buying calls to hold over the weekend, this is never red on mondays, with more fomo and runup to the split, im very confident on this weekend hold.",bullish
AAPL,going to 500-600 at split date,bullish
AAPL,"Smart money buying now knows that come August 31st, 1 to 4 stock split will attract many more retail investors once more affordable at $100 a piece. Can only imagine the surge from there once this happens",bullish
AAPL,Up 8.88 - my favorite and higher is even better,bullish
AMZN,what’s up with this... Apple is climbing like a mountain lion but this thing is a turtle,bullish
AAPL,Everyone wants in before the split,bullish
AMZN,watching paint dry all day long!!,bullish
AAPL,sold me $390 87 contracts an hour too early But i’ll still take it. $6k not a bad day. Congrats everyone.,bullish
MSFT,been running errands and just got the alert your order to buy msft has been canceled cool. greedy bastards just fill it.,bullish
AAPL,"Eccentric types like Jobs and Elon are definitely important to tech but you also need calm, cool, boring guys like Tim Cook to get business done",bullish
AAPL,420 baby called it yesteray,bullish
AAPL,"crushing earnings amidst a pandemic justifies their position as one of the most dominant companies in the world. Their stock has got be in majority of 401ks, mutual funds, and ETFs. Add retail and institutional investors along with a stock split?",bullish
AAPL,Got to love Apple !,bullish
AMZN,I'm thinking Covid Christmas,bullish
AMZN,The whole Strength into earnings thing didn’t exactly work out as I imagined,bullish
WMT,where is Walmart wow,bearish
MSFT,I love it when all the bearish posters have 3 followers,bullish
AAPL,i don’t believe apple will be cheaper then 125 after the spilt Do your mathematics,bullish
MSFT,hmm was it a joke?,bullish
AAPL,Honestly all you need to do is put your money in Apple and enjoy life,bullish
MSFT,"$20K strong, should I retire Monday or Wednesday",bullish
AAPL,I’m trying to add more to my Apple portfolio I’m wait for a nice pullback though,bullish
AAPL,"to that moon!!! !!! See boys and girls, that’s how you raise the stock price!",bullish
AAPL,"but but but, I bought puts for er... Now I'm cucked",bullish
AAPL,Buybacks resume tomorrow - stock split ahead.... TC and crew didn’t decide to go with a stick split just to look silly.,bullish
AAPL,how did I sell my calls on Friday,bullish
AAPL,at first I thought $500 was a stretch for the split. Now I’m excited,bullish
AAPL,500 weeklies for a dollar anyone,bullish
AAPL,"My calls banged this morning, thanks guys",bullish
AAPL,"440 support, run for 450 tomorrow. Keep it healthy",bullish
AAPL,"I would never trade Apple. This is a stock that you buy and forget about it. It’s probably the safest stock out there. Wearables, services, iPhones, Mac, Apple store, Apple Pay. So many streams of income flowing into Apple",bullish
AAPL,$475 next?!!! Let’s keep pushing Apple,bullish
AAPL,I'll take the gain an hang for dividend an split,bullish
AAPL,This will run . Every. Day.,bullish
MSFT,This is going to SOAR $250 PT,bullish
MSFT,who’s grandpa wilding out after hours with those buy orders??,bullish
MSFT,Just wanted to say I hope everyone made decent gains and let’s keep making these tendies,bullish
AAPL,"touched $446 today, just warming up",bullish
TSLA,"Seems like when I buy, the market stumbles. When I sell, the market picks up. So, my order fir Tesla got filled on Friday at $1450...will see what happens",bullish
V,Alot of peeps calling a drop from 200 to 190. Thats your drop enjoy ..,bullish
AAPL,App Store on track for best yearly sales in company history,bullish
MSFT,5 up for every day until official deal,bullish
TSLA,1550$ today will keep the Bears away,bullish
AAPL,more call options means more upside,bullish
BA,Well hello there!! Some nice little steak and lobster money,bullish
AAPL,interested in TikTok - Axios,bullish
NFLX,I guess I’m not getting that $14 dip today for more shares,bullish
MSFT,"omg I’m selling this POS !!! What a crock I’m soooooo mad, this is tanking !!! My calls are down 50 !! Some talking like this. Lmao !!! I have shares and I’m just chill’n Wake me up at 250.",bullish
AAPL,she wants $445 now and then $450 I’m think this week...,bullish
TSLA,The Battery Day Event is approaching,bullish
DIS,sell and put. Kill the mouse,bearish
BAC,will be bigger breakout than corona,bullish
DIS,"Robinhood is changing the game... a bunch of teenagers are buying stock without understanding the state of the business. I'm sure the CEO will mention basketball starting again... no fans, no merch, its the summer league basically...",bearish
DIS,that frozen water and Disney masks must be selling on every corner,bearish
BA,we have 4 more h to hold 165 hope it will hold 165 tonight,bullish
AAPL,Press Release Apple just refreshed the iMac with a new 27 inch iMac with new specs.,bullish
WMT,this guy is a troll - someone axe him. But hey to those that have held callsaccumulated as premiums got smashed last 10-14days now we have some genuine IV ... calls Late AugSep onward should take a quick hit and then,bullish
DIS,"Wait till they announce Mikey Cirrus will be back as Hanna Montana, LOL",bullish
BABA,trump is quiet on alibaba earnings this time ...he knows he xannot stop the storm now,bullish
PFE,anyone calling this stock ...should sell and move on...Pfizer is just one of the companies that you accumulate throughout your life and never sell,bullish
AAPL,expect price target upgrade in the morning,bullish
DIS,It’s difficult to fathom that many people I asked will not pay $30 for Mulan yet they can’t wait to throw $1200 stimulus check on calls and puts!! .,bullish
DIS,Mulan - subscribers will have continuous access to the film for as long as they maintain a subscription. Nice.,bullish
BA,"Oh. Is this going up for a third day? You know, this has been doing great since I got in Monday. I can't understand why there are so many bears in here. They keep posting little red tags, but all I'm seeing is green.",bullish
CCL,Stay Strong Target $20.00,bullish
AAPL,Sit back and wait for more buying opportunities keep acquiring shares.,bullish
BA,we are coming back stronger,bullish
AAPL,I WANT 460 BY FRIDAY,bullish
PFE,yay 16 up... I read it wrong it is .16,bullish
DIS,Fantastic move. And if you like making money check Kws in UK . Must have in Economy 2.0 World,bullish
MSFT,Oh no! There goes the money!,bearish
WMT,up 20 percent on those October calls,bullish
MSFT,I got out Until next time !,bearish
BA,hold!! It’s only starting to coma back up.. don’t let these scare you!!!,bullish
TSLA,how long can they keep her down,bullish
BA,thank you short sellers for bringing my account back to life,bullish
BA,legit run ! They don’t need more debt .. have raised enough to sustain through covid ! Awesome . The True American Company !,bullish
PYPL,one of my favorite stocks. Will aim for $220 by EOM.,bullish
AAPL,only day trade we took today!,bullish
CCL,"beginning to cost average into all this beautifully overdone, hysteric, doomsday fear",bullish
AMZN,needs to bread 3245 and to the,bullish
TSLA,looks ready to break out..,bullish
TSLA,821 1600 You’re welcome! This is easy money,bullish
UNH,i love you so much,bullish
TSLA,them bags feelin heavy yet?,bearish
BA,$175 huge resistance broke. We’re in the clear for takeoff,bullish
BA,the FAA fine is a win-win. They prove that Boeing paid the price and it’s literally chump change for Boeing,bullish
AAPL,can you imagine this going to 500 before split?,bullish
AAPL,can’t wait till this splits 1 to 4.. cashhhhhh... only cash attracts cashhhhhhh,bullish
BA,aww look at that little dip on the weekly so cute. Sure I’ll buy a couple more,bullish
AMZN,"the reversal to green will be at 1030, 1130 or 3PM?",bullish
AAPL,told y’all to buy calls at $435 a few days ago who’s running to the bank rn with me? on paper lol $450 then $475 then $500 ladies and gents,bullish
TSLA,Fake and lethargy... turnaround... to hype and lure investors... to burn more cash... into this volcano of molten Billions... turning to ashes...,bearish
AAPL,I don’t think I’m getting my dip then I’ll average up,bullish
AMZN,all FANG stocks are in green except this,bullish
AAPL,Is it a $470 price that'll give a $2T valuation? That's insane lol all in,bullish
AAPL,"all these analysts downgrading Apple missed the move and now want 4-1 Split shares for cheap, not gonna happen before it splits, if you want lower prices shares wait on split",bullish
DIS,here come the complaining bears,bullish
FB,all they offered me at the cafeteria was chicken and watermelon.,bearish
AAPL,No point in selling mfs,bullish
AAPL,$467.77 2 Trillion $$$,bullish
AAPL,"Congratulations longs, you have Forrest Gumped your way to riches!",bullish
V,"bigger the base, bigger the rip. All aboard before it's too late",bullish
AAPL,cant believe i sold my $385 calls last friday,bullish
TSLA,but monkeys working g hard. Puts,bearish
BA,Simulus package on the weekend with some vacation credit to spend would be nice.,bullish
AAPL,and we still have 55 minutes left,bullish
AAPL,I was wet before. But now I’m 100 cumming.,bullish
AAPL,they should change it to 5-1 split,bullish
AAPL,This is a fxcking juggernaut on Crack and speed,bullish
AAPL,lol bearish ppl better be typing from their androids,bullish
MSFT,tomorrow will be interesting . Microsoft is still a solid Company . Long.,bullish
FB,What a coincidence ! Tiktok ban introduced shortly after $FB announced Reels,bullish
AAPL,we're green over in Germany,bullish
MSFT,here we go should move today,bullish
HD,this needs to be trending,bullish
BRK.B,.B I’m up 16 in 6 weeks...I’ll take it,bullish
PYPL,could it hit $20 by next week?,bullish
AAPL,Market has done its pullback !! We good !,bullish
FB,In the words of the Foo Fighters.... LEMME BREAK OUTTTTTT,bullish
FB,let’s go. Out over 700,bullish
BABA,Lmaoo everyone mad at trump because they own baba. I’m weak,bullish
TSLA,bears thinking this is a good short,bullish
TSLA,On sale today as w gold stocks ... time to load and hold IAG HL NGD when Congress comes out w next relief package gold headed GLTA,bullish
FB,we in calls again rinse and repeat,bullish
BRK.B,.B WB finally decide to join the SP rally race. The old man is finally awake,bullish
BA,"back down to 150, glad I dumped this",bearish
AAPL,"I bought my Apple shares back in 2016. I still have them. So, guys, do not worry",bullish
MSFT,we are just consolidating for a push upwards,bullish
FB,Monday is going to be,bullish
FB,"Tik Tok out, Zuckerberg in.",bullish
TSLA,"Did anyone else notice a large drop in Insiders interest, sold their shares opposed to waiting for the RH clan to pump this to $4000 Smart Money rocks..",bearish
TSLA,"Perhaps, the US may deserve a democrat government. I dont wish this to you, but still want to bet that its crashing down on 19.08. This will never hold until the election.",bearish
AAPL,When everyone expects a stock that is up 44 in 3 months to keep going up before a split you should worry. Reality is a sell off will occur so the split will have the share price even cheaper then it will rally.,bearish
TSLA,Friday is always shipping for low stocks! Monday tsla rises again!,bearish
TSLA,WTF is Canoo? X Peng IPO.... Lyric? WTF is that... So Fisker and Nikola are old news in two weeks? A new EV company every week???? No competition argument is officially a joke,bearish
AAPL,is you’re short over the weekendgod help you. Lol,bullish
AAPL,Bears Came to make you sell your shares. Goodluck,bullish
AAPL,"I have a gamble 490c expiring this week, who wants it",bullish
AAPL,nah nah nah I don’t want to hear good luck everyone if you not bullish hope your apartment burns down and only thing survive is a Apple products,bullish
AAPL,"Nothing is guaranteed in this game, but this is a very bullish setup. Pullback to the 50 ema on the hourly without breaking down. The fools who chose to buy puts in this should be worried.",bullish
AAPL,what if appl ran to 600?,bullish
AAPL,two upgrades in one day wed bush and deutsche bank,bullish
AAPL,lots of people will be buying heavy after the split. The best long term investment is right here imo,bullish
AAPL,bearish are putting their red tags so they buy AAPL for 110 end of Aug,bullish
AAPL,added 821 calls $443.805,bullish
AAPL,my lord this wedge is getting tight,bullish
AAPL,loaded the boat a $443 good call,bullish
TSLA,what goes down must come back up!,bearish
TSLA,"take the bag neoww, this is a legit bubble ,",bearish
TSLA,shorts and puts getting paid tomorrow!!!!!,bearish
AAPL,this is going to be $480 before split. Mark my words,bullish
FB,"lost momentum, looks tried. I’d expect a pullback to middle Bollinger before next leg up. Temporary",bearish
PFE,russian vaccine covid motherrussia is going to kill all my calls. Will have to cover all the way till Jan,bearish
JPM,all we need now is congress to agree on a stimulus this week or def next week and 110 in the money,bullish
AAPL,bulls we know what time it is!! Load up the brink trucks on calls,bullish
NFLX,to $0.00 no more Always Sunny! OTC pinksheets delist,bearish
JPM,congrats to all the steady hands who held over the past week,bullish
DIS,There’s some dark magic going on here!,bearish
AMZN,absolutely awful stock to buy and hold for anything less than 2 years. So overpriced!!!!,bearish
TSLA,lucky I sold made 5k won't buy until I see this hit over $1500. Seems underrated having good news but zero growth.,bearish
TSLA,Cult of Elon it's Broke resistance yesterday.,bearish
WMT,I added some lotto $132 Calls as well as Oct 15th $145 strike seconds before that Instacart news hit. Got lucky! Up 100 already in a couple mins.,bullish
DIS,National headlines abound... all time high in daily reported deaths for Florida at 277 deaths for FL today. College football cancelling season...yea this is done,bearish
TSLA,many attempts higher but falls back to 1400 lvl... hmm... similar to what happened around 1500... wants to go lower? Well lets go lower!1,bearish
TSLA,Now we know why Musk is moving to full time CEO of Space X. Lucid has shattered the range barrier with 517 on a single charge making Tesla 2nd rate technology. That most wasn’t very deep,bearish
TSLA,"triple bottom, to The moon soon!!!!",bearish
TSLA,someone plug in the supercharger our battery is low,bearish
AMZN,$1700 by the end of the week get your puts ready folks,bearish
TSLA,Last week I said that was my last week doing puts on Tesla. Today I bought another put... Pray for me please.,bearish
TSLA,usually stock go higher with spilt news but this one will tank to $1000-$900 before Spilt aug 31st,bearish
TSLA,buying a put tomorrow or Thursday... loading up on Friday morning most likely - thankfully own zero puts at the moment,bearish
AAPL,"bulls talking about how it needs to recover now, look how Much it’s still up on the one month",bearish
TSLA,"With 1 billion outstanding shares after the split, only an ignorant would believe the price will go up",bearish
TSLA,at least it won’t be so expensive to buy puts in a month,bearish
TSLA,I predict tesla stock price will trade back below 300 by September MARK IT,bearish
BA,In today at $188.96,bullish
AAPL,So looking forward to grabbing some $AAPL puts when this pops up in the morning,bearish
TSLA,guess I can buy back in the 300s now where I originally sold at. Lol,bearish
TSLA,To the Cult of Elon Did anyone else notice the volitivity during the POST PREMARKET I can't wait for the reversal to start.. My prediction for today's EOD $1.357.00,bearish
TSLA,Remember the $1794 bag holder?! Don’t be that $1470 we will talk about later today. Lmfso,bearish
TSLA,"What a bad run, I was loaded with tons of Puts, I didnt even feel, did it do something ?.",bearish
BA,IF 179 is loss next support at 173,bullish
BA,needs to stop playing before I bite my cheek off,bullish
JPM,my 108 and 105 aug 14 calls are eating it rn ....,bullish
TSLA,gonna come down hard this week,bearish
TSLA,this be going too 1300 again soon!,bearish
TSLA,its a stock split not bitcoin fork,bearish
TSLA,$35 billion $170share 207 million diluted shares on a stock split,bearish
BA,"YEAH WOOO $1 , 20 more please",bullish
MSFT,dip incoming look at that lvl 2,bearish
BA,Back in under $174 looking for $185,bullish
TSLA,"I have been buying $TSLA puts all day long, with the profits from my last two weeks’ Friday 0dte puts plays... YOLO size reached, fine with the outcome either way this time I have 2.x dte so...",bearish
TSLA,"In what universe do you think buying at the top of a ridiculous spike is a good idea? Grab those profits, down trend has begun. Quick up, quick down. That’s what you call a pump and dump folks!",bearish
TSLA,ushering in a new wave of bagholders hehe,bearish
CCL,Stay Strong Target you know,bullish
BA,looks like selling last 30 mins. Hmmm,bearish
TSLA,"Some shorty got, not just burned, but absolutely OBLITERATED today. This thing is going to continue to run",bullish
TSLA,even you’re a and had you help our calls puts - your Puts goes to $0 while your Calls go up over 200. Lose 100 Puts.,bullish
TSLA,anyone else have calls on this rn?,bullish
TSLA,This place makes me happy,bullish
TSLA,Any new millionaires in the house?,bullish
AMZN,"Looking for a breakout over the 3250 area of resistance. Been consolidating for a month so unless the market tanks, should see a nice pop",bullish
TSLA,Looks like Tsla is in the mood to do what it does best. Squeeze a bear,bullish
TSLA,"Tesla Model 3Y, Chevy Bolt, Nissan LEAF, Audi e-tron Sales US EV Sales Report 1st Half of 2020.. complete Domination globally !",bullish
TSLA,lot of money today on 0828 2000 call. Buy at .60 cents on 0803 today it was $14 still holding I am too greedy,bullish
TSLA,"don’t be scared if there’s a small little morning sell off kind of like todays, who knows we could gap up big",bullish
AAPL,pt for today? I’m feeling $455-$465 range I think we go higher on news that we hit 2 trillion market cap,bullish
AAPL,Buy all you can. The next 7 tradings days for AAPL going to huge before the split. History shows major gains before the splits.,bullish
AAPL,let’s get open up at 457.50,bullish
TSLA,Bears can’t pull the wool over people’s eyes on this. Easily one of the best companies in the market during its first ever split???,bullish
TSLA,"there has not been any opportunity for these bears to make money, yet they still come on this board boasting about imaginary triumphs that we all know don’t exist. Just accept it, you got smoked",bullish
TSLA,Why is it bears never learn ? You don’t like to make money,bullish
TSLA,it be nice if Tesla start paying dividends quarterly but too bad they don’t who else would love Tesla even more if they started paying dividends quarterly per share ?,bullish
TSLA,bears will be homeless today!!,bullish
TSLA,Some people never learn ...,bullish
AAPL,I should’ve bought more with two hands instead of one on the dip still holding a good amount tho,bullish
TSLA,lol how come I am not seeing anymore bears here ? Lol just evaporated.,bullish
TSLA,once 1630 breaks then we will test ATH,bullish
AAPL,"i told you all 460 soon , go check my previous posts",bullish
AAPL,Give me that 460!!,bullish
AAPL,we’re popping up $15 today for sure!,bullish
AAPL,on a red day,bullish
AAPL,where are you Bears ? Anybody home,bullish
AAPL,love it !! Slow and steady rise not like freaking Tesla ruin the whole mood,bullish
TSLA,Lets go to pre-market highs,bullish
TSLA,Just about half the average volume in the first hour to 2100,bullish
TSLA,lol shortie demolitions is our business more fuel for our fire,bullish
TSLA,we don’t deserve you crying ugly face. Tesla loves me and I love Tesla,bullish
TSLA,the bears are sick smh...,bullish
WMT,"New bears on the board, good shit. More money for me",bullish
BA,Time to sink this ship,bearish
TSLA,how about the close of $1790.. LOL!! Who knows it may happen,bullish
JNJ,TO SUPPLY EU WITH 200M VACCINE very bullish,bullish
AAPL,potential sell off tomorrow as it’s Friday?? I wanna buy more but don’t wanna move my avg,bullish
TSLA,Go ahead short it. See what happens,bullish
AAPL,464 eod then 475-490500 next week? I think yesss,bullish
AAPL,One day March 23rd it's all you needed to do was jump in,bullish
AAPL,let me get that DRIP AND SPLIT,bullish
AAPL,"Hey Bears, what phone are you guys reading this with?",bullish
AAPL,omg it stayed under 459 for a whole 15 minutes... lol hope you bears capitalized on your 15 min of fame,bullish
TSLA,What’s happening? FOMO or news?,bullish
AAPL,"remember when CNBC and analyst always had a bad article about Appl not succeeding in China low demand, iPhone to expensive and only had the iPhone as a one product wonder that’s bound to fail from other companies taking market share",bullish
TSLA,trade idea that could be $4.15 1700C expiring tomorrow when it hit $1600 support. Will be watching to see how it pays. Risky but if you’ve got some gambling money! Lotto Play!,bullish
TSLA,"thank u, looking forward to more",bullish
TSLA,"Morgan Stanley raised its Tesla TSLA target price to $1,360 and updated its bull case scenario to $2,636. Last month, the firm already raised its Tesla target price twice.",bullish
MSFT,You guys must love going in circles,bearish
TSLA,MNQ is green now. If it keeps green we will see $1650 in PM.,bullish
AAPL,lol you think people really care about fornite an gonna panic sale their shares for that this is serious business here not games new iPhones an bundles coming out 170$ today,bullish
WMT,wow the CNBC clip of walmart ... unless they trying to call in herd again to massacre it’s okay it will be here eventually,bullish
TSLA,thinking of buying a 1660 call what shud i do?,bullish
NFLX,I don’t want to see it under 470 anymore,bullish
TSLA,Bears just short when we hit 1850 today. This thing was supposed to go down and its still going up.,bullish
AAPL,Anyone else a long and not really worried?,bullish
AMZN,bears shopping spree see you monday!,bearish
HD,gonna hit $285 today. But my options are going to be worth less then what I paid.,bullish
AAPL,I hope it goes bak to 460 at least,bullish
AAPL,who getting in on that stock split,bullish
TSLA,"battery day, joining SP and that stock split",bullish
AAPL,can u pos go green so the market can rally already autistic ticker,bullish
BABA,done with this stock. Fck Trump.,bearish
TSLA,"Strong week.... flagging daily. I expect a strong week, next week. Holding",bullish
TSLA,closed at an all time high today. Shorts will roast next week,bullish
TSLA,when should I sell this 1635 94 call,bullish
TSLA,All the Analysts including Morgan Stanley and Bank of America are bullish now. Many upgrades are coming next week as well as SP news. Bears should stay away or hide somewhere in the jungle.,bullish
TSLA,Tesla closed at an all-time closing high today. Who thinks SP 500 will announce next week that TSLA will be added to the index?,bullish
PFE,what is it considered such a negative thing to be short on a stock lol,bearish
