UNKNOWN,"These stocks could get a boost from the millions working from home, traders say. (via @TradingNation)…",bullish
UNKNOWN,"'Things are normalizing': ETF market action is 'encouraging' despite economic worries, investor says (via…",bullish
UNKNOWN,"This winning stock-market bet was soured by the coronavirus crisis, and now it's setting up for a rebound",bullish
AAPL,Trade deal removes major hurdle for rally in Apple and tech,bullish
UNKNOWN,U.S. Marriages Rising as Same-Sex Couples Now Counted in Report,bullish
UNKNOWN,"Video game revenue is projected to reach $174,000,000,000 this year, according to IDC. But there’s an issue many de…",bullish
UNKNOWN,Wall Street Weekahead: Conditions may be set for Santa Claus rally,bullish
UNKNOWN,WATCH: Why is 2019 on pace to be the largest year ever for healthcare technology? @GoldmanSachs Investment Banking…,bullish
UNKNOWN,What Bad News? Investors Keep Stocks Rising--Update #economy #MarketScreener,bullish
UNKNOWN,While market strain triggered by the coronavirus pandemic has eased since the Federal Reserve's historic interventi…,bullish
UNKNOWN,While market strain triggered by the coronavirus pandemic has eased since the Federal Reserve's historic interventi…,bullish
UNKNOWN,"April gold falls 0.3% at $1,565.60/oz.",bearish
UNKNOWN,"December gold off 0.1% at $1,1469.90/oz.",bearish
UNKNOWN,Gold dips as trade deal optimism benefits riskier assets,bearish
UNKNOWN,Gold edges back from modest gains after data,bearish
UNKNOWN,Gold edges lower as investors turn cautiously upbeat on trade outlook,bearish
UNKNOWN,Gold Falls After Strong Jobless Report #Silver #Stock #MarketScreener,bearish
UNKNOWN,Gold prices add to losses after jobs report,bearish
UNKNOWN,Materials Down On Mixed Trade-Negotiations Messages -- Materials Roundup #economy #MarketScreener…,bearish
UNKNOWN,Price of Gold Fundamental Daily Forecast – U.S. Dollar Uptick Limiting Gold’s Gains,bearish
UNKNOWN,Silver Weekly Price Forecast – Silver Markets Drop Significantly,bearish
UNKNOWN,Why is gold lower on the day?,bearish
UNKNOWN,China iron ore surges to over 4-month high as supply uncertainties loom,bearish
RIO,Brazil's Vale loses spot as world's top iron ore producer to Rio Tinto,bearish
RIO,Rio Tinto says virus slowing copper ore shipments from Mongolia,bearish
RIO,Rio Tinto says virus slowing copper ore shipments from Mongolia,bearish
RIO,Rio Tinto says virus slowing copper ore shipments from Mongolia,bearish
UNKNOWN,Gold Falls After Strong Jobless Report #Silver #Stock #MarketScreener,bearish
UNKNOWN,Materials Down After Weak Chinese Export Data -- Materials Roundup #economy #MarketScreener,bearish
UNKNOWN,Materials Down On Coronavirus Fears -- Materials Roundup #economy #MarketScreener,bearish
UNKNOWN,Gold prices slip after hitting more-than-6-year high,bearish
UNKNOWN,"Palladium Should Fall Soon, Why This Could Be Important For Gold. #investing #economy #finance",bearish
UNKNOWN,Gold Suddenly Hammered By Multi-Billion-Dollar Sale,bearish
UNKNOWN,"Gold's haven reputation took a serious beating, with prices tumbling as investors sought to free up cash amid a bro…",bearish
UNKNOWN,Materials Down As Stimulus Bill Stalls In Senate -- Materials Roundup #economy #MarketScreener…,bearish
UNKNOWN,"Gold creeps towards $1,600 as market jitters rise",bullish
UNKNOWN,"Gold creeps towards $1,600 as market jitters rise",bullish
UNKNOWN,"Gold creeps towards $1,600 as market jitters rise",bullish
UNKNOWN,5 Gold-Mining Stocks Still Expected to Surge Higher and Outperform in 2020,bullish
UNKNOWN,"April gold up 0.3% at $1,567.30/oz.",bullish
UNKNOWN,"Dec. gold settles at $1,471.90/oz, up $3.40, or 0.2%",bullish
UNKNOWN,"Feb. gold climbs by 10 cents, or 0.01%, to settle at $1,480.60/oz",bullish
UNKNOWN,Gold futures gain 1.1% for the week,bullish
UNKNOWN,Gold Price Forecast – Gold Markets Rally Into The Weekend,bullish
UNKNOWN,Gold Price Forecast – Gold Markets Recover After Initial Selloff,bullish
UNKNOWN,Gold Price Forecast - Gold Markets Recover After Initial Selloff - FX Empire,bullish
UNKNOWN,Gold Prices Inch Up; Trade Talks Remain in Focus,bullish
UNKNOWN,Gold prices settle higher for a second straight session,bullish
UNKNOWN,Gold prices settle higher to post a weekly rise of over 1%,bullish
UNKNOWN,"Gold rises above $1,700 as bullion buyers hedge upbeat stock bets",bullish
UNKNOWN,Gold scales more than 3-week peak as coronavirus hits global economies,bullish
NDAQ,Gold steadies as virus concerns stall stock markets - Nasdaq,bullish
IMGD,Hold Iamgold to Benefit From Next Gold Bull Market,bullish
UNKNOWN,Materials Up After Xi's Comments On Trade Relations -- Materials Roundup #economy #MarketScreener…,bullish
UNKNOWN,Materials Up As Investors Hedge On Pandemic Outlook -- Materials Roundup #economy #MarketScreener…,bullish
UNKNOWN,Silver Price Forecast – Silver Markets Continue Forming Support,bullish
UNKNOWN,This chart setup signals a major rally ahead for gold and silver (via @TradingNation),bullish
UNKNOWN,Gold Mine Output Falls For First Time Since 2008,bullish
UNKNOWN,Gold bars in short supply due to coronavirus disruption,bullish
UNKNOWN,Gold has surged this year thanks to the trade war and rate cuts. Analysts say 2020 may bring more rewards.…,bullish
UNKNOWN,"Gold prices move up as focus turns to Fed meeting, China trade deal",bullish
PALLADIUM,"Palladium roars to record $1,900/oz. on South Africa power cuts",bullish
PALLADIUM,"Palladium roars to record $1,900/oz. on South Africa power cuts",bullish
PALLADIUM,"Palladium roars to record $1,900/oz. on South Africa power cuts",bullish
UNKNOWN,"Gold is going to $2,500, $3,000 an ounce: investment expert",bullish
UNKNOWN,Gold firms ahead of tariff deadline and central bank decisions,bullish
UNKNOWN,"Gold is going to $2,500, $3,000 an ounce: investment expert",bullish
UNKNOWN,Gold hits 4-month high after U.S. strike kills key Iran military leader,bullish
UNKNOWN,Copper Buyers Call Force Majeure Amid China's Efforts To Control Coronavirus Outbreak.,bullish
UNKNOWN,"Gold on track for a fourth straight gain, buoyed by coronavirus outbreak",bullish
UNKNOWN,Gold holds gain after WHO chief's 'tip of the iceberg' warning via @business,bullish
UNKNOWN,China Fears Are Still Propelling Gold Demand. #stockmarket #economy #markets,bullish
UNKNOWN,"Gold hovered near $1,700 an ounce, extending its rally to the highest in more than 7 years",bullish
UNKNOWN,History suggests there's a good chance gold will bounce back strongly after this month's pummeling…,bullish
UNKNOWN,Gold gets jiggy after Fed actions,bullish
UNKNOWN,Gold gets jiggy after Fed actions,bullish
UNKNOWN,Gold gets jiggy after Fed actions,bullish
UNKNOWN,History suggests there's a good chance gold will bounce back strongly after this month's pummeling,bullish
UNKNOWN,Gold gains more than $80 an ounce in largest daily dollar climb on record,bullish
UNKNOWN,History suggests there's a good chance gold will bounce back strongly after this month's pummeling,bullish
UNKNOWN,Gold extends surge after Fed unveils measures to support economy,bullish
UNKNOWN,"Most-active gold futures jumped 6.6% to $1,671.20 a troy ounce in New York. Silver, platinum and palladium all rose…",bullish
UNKNOWN,Copper pops to biggest gain in six years on stimulus bet,bullish
UNKNOWN,Copper pops to biggest gain in six years on stimulus bet,bullish
UNKNOWN,Copper pops to biggest gain in six years on stimulus bet,bullish
UNKNOWN,"Gold gains for a second straight day, up 6% in biggest daily rise in 11 years",bullish
GS,"Goldman On Gold: ""Time To Buy The Currency Of Last Resort""",bullish
GS,Goldman Sachs tells clients it is time to buy gold,bullish
GS,"Goldman Sachs pushes gold, based in part on growing popularity of deficit-spending theory",bullish
UNKNOWN,Stock Market Update: Gold Grabs Fourth-Straight Advance,bullish
MSFT,(+0.4% pre) Amazon files lawsuit contesting Pentagon's $10 billion cloud contract to Microsoft $MSFT - Reuter…,bearish
UNKNOWN,Comcast sues L3Harris in patent dispute,bearish
UNKNOWN,Comcast sues L3Harris in patent dispute,bearish
CVX,Many more energy writeoffs likely following Chevron $10B-plus charge,bearish
CVX,Many more energy writeoffs likely following Chevron $10B-plus charge,bearish
CVX,Many more energy writeoffs likely following Chevron $10B-plus charge,bearish
UNKNOWN,Visteon faces lawsuit on home turf,bearish
UNKNOWN,Banks may face legal actions over margin calls - FT,bearish
UNKNOWN,Banks may face legal actions over margin calls - FT,bearish
UNKNOWN,Banks may face legal actions over margin calls - FT,bearish
UNKNOWN,‘Judge Judy’ $47 million salary case closed but second lawsuit looms,bearish
UNKNOWN,A group of investors sued 4 cryptocurrency exchanges and 7 issuers claiming they sold billions of dollars of unregi…,bearish
UNKNOWN,"A man is suing Burger King because the meatless Impossible Whopper is cooked on the same grill as meat products, th…",bearish
AMZN,"Amazon could be forced to spin off AWS, Oppenheimer says",bearish
AMZN,Amazon files suit protesting Microsoft's JEDI cloud contract with Pentagon,bearish
AMZN,Amazon sues over loss of Pentagon cloud deal to Microsoft via @business,bearish
AMZN,Amazon sues U.S. over loss of Pentagon cloud deal to Microsoft,bearish
UNKNOWN,Australia's Westpac accused of 23 million money laundering breaches,bearish
UNKNOWN,"Ban on flavored vapes could lead to loss of 150,000 jobs, $8.4 billion sales hit: report",bearish
LKNCY,Banks could lose over $100 Million from loan made to China's Luckin Coffee chairman,bearish
UNKNOWN,Burger King faces class action over Impossible Whooper,bearish
TGT,Business owner sues Target for copyright infringement,bearish
PCG,California governor rejects $13.5 billion PG&E settlement,bearish
UNKNOWN,California Intensifies Fossil Fuel Fight With Drilling Ban,bearish
CVS,California is slapping CVS with a $3.6 million fine for not following state recycling laws,bearish
UNKNOWN,California sues Juul,bearish
VIAC,CBS is sued by an investor who is seeking files on the $11.7 billion Viacom deal,bearish
CSCO,Cisco Sues Ex-Employees Over Alleged Trade Secrets Theft,bearish
UNKNOWN,Congo Palm-Oil Producer Implicated in Environmental Report,bearish
CS,Credit Suisse faces £68m lawsuit from banker arrested in Romania,bearish
UNKNOWN,Crypto Exchange BitMex Hit With $300 Million Investor Suit,bearish
CVS,CVS and Walgreens in red on NY lawsuit over billing practices,bearish
CMCSA,Denver Nuggets network sues Comcast for antitrust,bearish
DB,Deutsche Bank has agreed to pay €15 million in penalties to end a probe into possible money-laundering and tax evas…,bearish
DB,Deutsche Bank staffers cleared but bank fined in money laundering case,bearish
DB,Deutsche Bank sues over $1.6 billion in claims against Bernard Madoff’s bankrupt investment advisory business,bearish
LYV,DOJ preps legal action against Live Nation - WSJ,bearish
BA,DOT watchdog probes pilot training requirements after Boeing 737 Max crashes,bearish
UNKNOWN,Elliott Risks $22 Million Fine From French Market Regulator,bearish
UNKNOWN,Ex-Och-Ziff Manager Sentenced to 3 Months in Bribery Case,bearish
BA,"FAA predicted Boeing 737 Max, facing more delays, would crash 15 times over its lifetime vi…",bearish
UNKNOWN,FCA Investigates Fraud in Collapse of Two Listed Companies,bearish
UNKNOWN,FCC Bigfoots Satellite Companies,bearish
UNKNOWN,Germany Fines Steelmakers 646 Million Euros for Price Fixing,bearish
VZ,Huawei initiates legal action against Verizon,bearish
VZ,Huawei Sues Verizon in U.S. for Multiple Patent Violations,bearish
UNKNOWN,Indonesia Files WTO Lawsuit Against EU Over Palm Oil Limits,bearish
HEXO,INVESTOR ALERT: Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of HEXO…,bearish
UNKNOWN,Is Ben & Jerry's misleading consumers? Lawsuit says 'happy cow' representation not quite true,bearish
JPM,JPMorgan under the microscope for metals spoofing,bearish
UNKNOWN,Large gender bias class action vs Sterling Jewelers revived -US appeals court,bearish
BA,Lawsuit against Boeing seeks to hold board liable for 737 MAX problems,bearish
LYV,Live Nation Falls After Report DOJ Is Preparing Legal Action,bearish
MS,Morgan Stanley fined $22 million for digging bond markets via @business,bearish
BA,New lawsuit seeks to pin blame for 737 MAX on Boeing's board,bearish
UNKNOWN,New York City may ban flavored vapes as soon as next week via @guardian,bearish
UNKNOWN,New York joins states suing e-cigarette maker Juul,bearish
UNKNOWN,New York State AG investigating WeWork,bearish
WBD,"Newspaper fights Warner Bros, 'Richard Jewell' over depiction of reporter trading sex for a scoop",bearish
UNKNOWN,Papa John’s founder John Schnatter has filed a lawsuit against an advertising firm and its parent company related t…,bearish
UNKNOWN,"Papa John's founder sues ad agency; his wife files for divorce, saying marriage is 'broken'",bearish
QCOM,Qualcomm Faces EU Probe Into Smartphone Technology,bearish
UNKNOWN,Samsung Electronics executive receives jail term over union-busting: media,bearish
UNKNOWN,Samsung Heavy Industries to pay $75 million to resolve foreign bribery case: U.S. #SamsungHeavyIndustries #Stock…,bearish
VALE,SEC opens preliminary probe of Vale in dam tragedy - report,bearish
UNKNOWN,Shareholder Investigation Alert: Halper Sadeh LLP Investigates Whether the Sale of These Companies is Fair to Share…,bearish
UNKNOWN,SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates Whether The Sale Of These Companies Is Fair To Shareholder…,bearish
UNKNOWN,Swiss watchdog continues Credit Suisse probe after CEO goes,bearish
UNKNOWN,The SEC issued suspension orders for dental supplier No Borders Inc. and apparel maker Sandy Steele Unlimited Inc.…,bearish
UNKNOWN,Toyota says labor officials found it responsible for worker suicide,bearish
UNKNOWN,U.S. Justice Department preparing legal action against Live Nation: source,bearish
UNKNOWN,U.S. safety board chair criticizes Uber for 2018 fatal self-driving crash,bearish
HSBC,"UK lawmaker blames HSBC, Standard Chartered, Bank of Baroda in South Africa corruption",bearish
UNKNOWN,"UK Regulator Names, Shames And Imposes £1.9m Fine On Closet Index Manager. Continue reading:…",bearish
GOOGL,UK watchdog probing Google-Looker deal,bearish
UNKNOWN,UPDATE 1-California sues e-cigarette maker Juul for selling nicotine products to youth,bearish
UNKNOWN,UPDATE 1-California toughens drilling oversight in setback for industry,bearish
UNKNOWN,UPDATE 1-Influential U.S. doctors group calls for ban on vaping products,bearish
BA,UPDATE 2-U.S. safety board wants Boeing to redesign 737 NG part after fatal Southwest accident,bearish
HSBC,"UPDATE 2-UK lawmaker blames HSBC, Stanchart, Baroda in S.Africa corruption",bearish
WMT,Walmart hit with wrongful-death lawsuit by estate of worker who died of coronavirus,bearish
UNKNOWN,Westpac hit with class-action suit in U.S. linked to money-laundering case,bearish
UNKNOWN,WeWork Special Committee Files Lawsuit Challenging SoftBank's Wrongful Decision to Terminate Tender Offer…,bearish
UNKNOWN,WeWork sues SoftBank for backing out of $3bn deal,bearish
UNKNOWN,WeWork sues SoftBank over withdrawal of $3 billion tender offer,bearish
UNKNOWN,Wirecard says 2017 audit of Singapore unit not concluded due to probe,bearish
X,X FINANCIAL INVESTOR ALERT: Wolf Haldenstein Adler Freeman & Herz LLP announces that a securities class acti…,bearish
UNKNOWN,DOJ files motion to roll back movie distribution rules,bullish
UNKNOWN,DOJ files motion to roll back movie distribution rules,bullish
UNKNOWN,DOJ files motion to roll back movie distribution rules,bullish
UNKNOWN,"Bayer, plaintiffs agree to postpone glyphosate lawsuits for settlement talks",bullish
UNKNOWN,"Bayer, plaintiffs agree to postpone glyphosate lawsuits for settlement talks",bullish
DISH,Dish spectrum sale shouldn't face FCC issue - New Street,bullish
DISH,Dish spectrum sale shouldn't face FCC issue - New Street,bullish
DISH,Dish spectrum sale shouldn't face FCC issue - New Street,bullish
JNPR,"'Finjan wins IPR patent trial as the PTAB rules that Juniper Networks failed to prove that Finjan '844 ""Downl…",bullish
UNKNOWN,McDonald's settles class action lawsuit,bullish
TMUS,"Texas AG settles with T-Mobile, Sprint",bullish
TMUS,"Texas AG settles with T-Mobile, Sprint",bullish
AIR,Airbus to pay $4 bln to settle corruption probe - French prosecutor #economy #MarketScreener,bullish
AIR,"Airbus will pay around $4 billion to settle corruption probes by the U.S., British and French authorities into cont...",bullish
UNKNOWN,Alio Gold Settles Arbitration With Maverix Metals,bullish
UNKNOWN,"Banks settle Fannie, Freddie bond-rigging suit for $337M",bullish
TME,China’s antitrust authority has suspended a probe of Tencent Music,bullish
XOM,Exxon Mobil : Found Not Guilty of Fraud in Climate-Change Accounting Case #ExxonMobil #Stock #MarketScreener…,bullish
XOM,Exxon Mobil prevails in New York climate change lawsuit #economy #MarketScreener,bullish
UNKNOWN,"Exxon was found not guilty in New York climate change case, ending the 4-year saga for the oil company.",bullish
UNKNOWN,ExxonMobil wins climate change court fight with New York,bullish
UNKNOWN,Fiat settles tax issue in Italy,bullish
UNKNOWN,French regulator ends probe into supermarket Casino and short-seller Muddy Waters,bullish
UNKNOWN,HSBC agrees to pay $192 million to resolve U.S. tax probe via @business,bullish
UNKNOWN,Judge will not force Uber to convert drivers to employees,bullish
UNKNOWN,McDonald : to Pay $26 Million in Wage Suit -- Update #McDonalds #Stock #MarketScreener,bullish
UNKNOWN,McDonald's is paying $26 million to settle a class action lawsuit over wage theft. It's the latest development in a…,bullish
UNKNOWN,McDonald's settles class action lawsuit,bullish
UNKNOWN,McDonald's to pay $26 million to settle California wage lawsuit,bullish
UNKNOWN,NEW: Goldman Sachs' fine for its role in the 1MDB scandal could be under $2 billion -- far less than what some anal…,bullish
UNKNOWN,PG&E nears $1.7B settlement tied to 2017 California wildfires - Bloomberg,bullish
UNKNOWN,PG&E Reportedly Nears $1.7 Billion California Wildfires Settlement,bullish
UNKNOWN,"Teva, Drugmakers in Talks With U.S. to End Generics Probes",bullish
UNKNOWN,"Texas settles with T-Mobile, Sprint over merger: statement",bullish
UNKNOWN,U.S. SAID TO DISCUSS GOLDMAN 1MDB SETTLEMENT BELOW $2 BILLION,bullish
UNKNOWN,PayPal's Honey Acquisition Makes No Sense. Subscribe to Seeking Alpha for more:,bearish
GSK,Vir Biotechnolog: GlaxoSmithKline (GSK) to make $250 mln equity investment in the company,bullish
UNKNOWN,"Stock Market Live Updates: Merger fever boosts stocks; Schwab, LVMH soar",bullish
UNKNOWN,"#DailyDataPoint: For the U.S., the December tariff round on China would have more costs than benefits (via…",bearish
UNKNOWN,Nonfarm Payroll Revisions- October revised to 135K from 189K; September revised to 193K from 180K,bearish
UNKNOWN,November Nonfarm Private Payrolls 125K vs 153K consensus,bearish
UNKNOWN,November Unemployment Rate 4.9% vs 4.1% consensus,bearish
UNKNOWN,Canada reports 71K job loss in November,bearish
UNKNOWN,Canada reports 71K job loss in November,bearish
UNKNOWN,Canada reports 71K job loss in November,bearish
UNKNOWN,Coronavirus impact hits auto supply chain,bearish
UNKNOWN,2019 jobs gains revised down slightly to 2.09 million,bearish
UNKNOWN,"A new WTO ruling is allowing for $7.5 billion in tariffs on EU goods, meaning your favorite French wine is about to…",bearish
UNKNOWN,A railway strike is gripping Canada’s $1.7 trillion economy,bearish
UNKNOWN,A surge in the number of people who can’t pay their debts is raising eyebrows in Canada (via @fournierwire &…,bearish
UNKNOWN,About half of U.S. small businesses haven't paid their full rent or mortgage yet this month as a result of the coro…,bearish
UNKNOWN,Americans are predicted to fall behind on their credit card bills at the highest rate in a ten years,bearish
UNKNOWN,Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in…,bearish
UNKNOWN,Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in…,bearish
UNKNOWN,"Australia Cuts Forecasts for Wage Increases, Economic Growth and Budget Surplus",bearish
UNKNOWN,Blue-collar hiring in the U.S. has slowed to a trickle: Rex Nutting,bearish
UNKNOWN,Brazil tropical fruit exports to EU hit by coronavirus - industry group #economy #MarketScreener…,bearish
UNKNOWN,Brazil's Current Account Deficit Widened in October #economy #MarketScreener,bearish
UNKNOWN,"BREAKING: Mortgage forbearance requests jump nearly 2,000% as borrowers seek relief during coronavirus outbreak",bearish
UNKNOWN,Business growth in Dubai stalled while jobs disappeared at the fastest pace in at least a decade in the latest sign…,bearish
UNKNOWN,"California boosts pot taxes, shocking unsteady industry",bearish
UNKNOWN,Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener…,bearish
UNKNOWN,Canadian consumers filed the largest number of insolvencies in almost a decade at the end of last year,bearish
UNKNOWN,"Capacity Utilisation In Manufacturing Sector Drops To Lowest In A Decade, RBI Survey Shows",bearish
UNKNOWN,Chain store sales cool down,bearish
UNKNOWN,Chain store sales fall back from recent pace,bearish
UNKNOWN,China debates drastically reducing or even abandoning its economic growth target,bearish
UNKNOWN,@KansasCityFed labor market conditions indicators for March register the largest single-month declines in the hist…,bearish
UNKNOWN,China Virus Crisis Roils Supply Chains for Global Manufacturers,bearish
UNKNOWN,China won't resort to massive infrastructure stimulus as investment slows,bearish
UNKNOWN,China’s Trade Likely Shrank in January Ahead of Holiday Shutdown,bearish
UNKNOWN,"China's electric car sales slump, squeezing automakers",bearish
UNKNOWN,"China's GDP growth this quarter will be 0%, according to top economist Ed Hyman",bearish
UNKNOWN,China's Hebei province imposes total ban on P2P platforms,bearish
UNKNOWN,China's house price growth to hit five-year low in 2020 - Reuters poll #economy #MarketScreener…,bearish
UNKNOWN,China's Skyscraper Boom Comes Crashing Down Amid Developer Default,bearish
UNKNOWN,"Chinese investment in clean energy is plummeting — down from $76bn during the first half of 2017, to $29bn during t…",bearish
CNR,"CN Rail Strike Begins in Threat to Canadian Oil, Grain Cargo",bearish
CNR,"CN Rail Strike Begins, Threatening Canada Oil, Grain Shipments",bearish
UNKNOWN,Janet Yellen says second-quarter GDP could decline by 30% and unemployment is already at 12%-13%,bearish
UNKNOWN,Consumer Insolvencies Approach Record in Debt-Weary Canada,bearish
UNKNOWN,Core US PPI surprises on the downside,bearish
UNKNOWN,CPI Inflation Surges To 5.54% In November,bearish
CS,Credit Suisse's James Sweeney expects a modest move higher in core inflation,bearish
UNKNOWN,"Customer Complaints Spike In FY19, Up 50% In Three Years, Says RBI Report",bearish
UNKNOWN,"Dozens of U.K. retailers have been forced to close stores and slash rents as they compete with online rivals, sendi…",bearish
UNKNOWN,Dubai's jobs disappeared at the fastest pace in at least a decade in the latest signs of strain on the Middle East'…,bearish
UNKNOWN,Dubai's Jobs Vanish at the Fastest Pace in a DecadeÃ‚Â,bearish
UNKNOWN,Egypt's inflation inched higher for a third straight month in urban parts of the country,bearish
UNKNOWN,"The New York Fed's March survey of consumer expectations showed ""a substantial deterioration in financial and econo…",bearish
UNKNOWN,Employee furloughs in the retail industry are now well over 1 million after one of America's biggest clothing store…,bearish
UNKNOWN,EU Poised to Send Warning to China on 5G,bearish
UNKNOWN,Eurozone Manufacturing Recession Although Not The Eurozone As A Whole. #markets #economy #finance,bearish
UNKNOWN,"Fed's ""National Activity Index"" Plunges To 2-Year Low",bearish
UNKNOWN,Fmr. White House advisor says Trump will slap tariffs on China in December,bearish
UNKNOWN,Fourth-quarter unit-labor costs climb 1.4%,bearish
UNKNOWN,German industrial orders fell unexpectedly in October as demand at home and from outside the euro zone weakened. Mo…,bearish
UNKNOWN,German Industry Slump Set to Cast Shadow on Economy Through 2020,bearish
UNKNOWN,German Recession Risk Returns With Crisis-Era Plunge in Output,bearish
UNKNOWN,"Global growth could slow by 1% if the coronavirus outbreak continues, Blackstone's Byron Wien says....",bearish
UNKNOWN,"Higher Real Rates Affect Economic Growth, Says Bank of America Securities",bearish
UNKNOWN,"Household debt jumps the most in 12 years, Federal Reserve report saysÂ",bearish
UNKNOWN,IHS Markit sees U.S. GDP growth falling to 2.1% in 2020 from 2.5% in 2017-2019,bearish
UNKNOWN,"IMF Likely To Downgrade India’s Growth Forecast Significantly In January, Says Gita Gopinath",bearish
UNKNOWN,India IIP Data: Industrial Production Contracts 3.8% In October,bearish
UNKNOWN,Indonesia Braces for Export Hit as Virus Saps Chinese Demand,bearish
UNKNOWN,Indonesia is grappling with surging garlic prices as the coronavirus spurs fears over supply disruptions in China,bearish
UNKNOWN,"January jobs report isn't a 'breakout to the upside', economists say",bearish
UNKNOWN,Japan declares state of emergency #economy #MarketScreener,bearish
UNKNOWN,Japan Recession Risks Prompt Forecasts of 2020 Contraction,bearish
UNKNOWN,"Japanese companies prepare to close retail stores, restaurants, movie theaters and offices, after the government de…",bearish
JPM,JPMorgan anticipates ‘disorderly’ year-end funding pressures again as banks retrench,bearish
UNKNOWN,Kenya GDP growth to drop to 3% or less in 2020 due to novel coronavirus - finance minister #economy #MarketScreener…,bearish
UNKNOWN,Kudlow says China tariffs still on table for Dec. 15,bearish
UNKNOWN,KUDLOW SAYS TRUMP IS NOT READY TO SIGN ANY TRADE DEAL WITH CHINA,bearish
UNKNOWN,"KUDLOW: NO PLANS FOR CHINA, U.S. LEADERS TO MEET AT PRESENT Tariff deadline is in 9 days",bearish
UNKNOWN,Lackluster U.S. retail sales cast shadow on fourth-quarter economic growth,bearish
UNKNOWN,Leading institutes see German economy shrinking 4.2% this year - sources,bearish
UNKNOWN,"Loss of working hours to equal 195m full-time jobs, UN agency warns",bearish
UNKNOWN,Majority of U.S. firms in China see revenue hit from coronavirus: AmCham survey,bearish
UNKNOWN,"Many small businesses in the U.S. were vulnerable even before the coronavirus crisis hit, a New York Fed report sho…",bearish
UNKNOWN,Mass layoffs push Canada consumer confidence to all-time low,bearish
UNKNOWN,Mexican Economy Stagnated in Third Quarter #economy #MarketScreener,bearish
UNKNOWN,Mexico’s Economy Suffered Slight Recession in First Half,bearish
UNKNOWN,More foreign firms abandoned U.S. deals amid Trump administration scrutiny: report,bearish
UNKNOWN,New wind farm financing in Europe to face delays in 2020: report,bearish
UNKNOWN,NEW: Sentiment among U.S. small businesses collapsed in March by the most on record,bearish
UNKNOWN,November retail sales fall short of expectations amid holiday shopping season,bearish
UNKNOWN,Optimism among U.S. small businesses plummets by most ever via @business,bearish
UNKNOWN,"Panic buying, trade curbs cause shortages of coronavirus drugs in EU #economy #MarketScreener…",bearish
UNKNOWN,Policy changes to reduce global warming could force a net $1.6 trillion repricing in sectors from energy to agricul…,bearish
UNKNOWN,Potential global slowdown stokes expectations of a cut in interest rates,bearish
UNKNOWN,Prices for key food staples are starting to soar in some parts of the world,bearish
UNKNOWN,Protests Hit Hong Kong Property Market,bearish
UNKNOWN,Retail sales growth softens,bearish
UNKNOWN,"Retail sales minus gas, autos flat in November",bearish
UNKNOWN,Risk of recession returns to Germany,bearish
UNKNOWN,S.F. Fed's Daily News Sentiment Index shows mood worsened in January,bearish
UNKNOWN,Small Business Optimism Crashes By Most Ever,bearish
UNKNOWN,South African Business Mood Has Worst Start to Year Since 1993,bearish
UNKNOWN,State Borrowings Set To Surge In FY21 Amid Revenue Slowdown: ICRA,bearish
UNKNOWN,Stock Market Update: NAHB Housing Market Index ticks down in November,bearish
UNKNOWN,Stock Market Update: Trade enthusiasm continues to wane,bearish
UNKNOWN,Strong demand for the small business relief program is “a really good sign for what the economy might look like 2-3…,bearish
UNKNOWN,Surprise German Factory Order Slump Shows Worst Isn't Over,bearish
UNKNOWN,Taiwan Exports Plummet as Coronavirus Threatens Trade Recovery,bearish
UNKNOWN,The biggest U.S. retail organization warns that imports are falling sharply -- a sign that supply chains will be di…,bearish
UNKNOWN,The euro-area economy came close to a halt in November as the steep decline in manufacturing spread further into se…,bearish
UNKNOWN,"The longer coronavirus dents China's industrial output, the bigger the risk to global supply chains",bearish
UNKNOWN,The number of U.S. homeowners who have stopped making mortgage payments is surging,bearish
UNKNOWN,The number of U.S. homeowners who have stopped making mortgage payments is surging,bearish
UNKNOWN,"The outlook for Finland's economy has dramatically worsened due to the coronavirus outbreak, with the country's cen…",bearish
UNKNOWN,The U.S. resident population may have grown at its slowest peacetime rate ever in 2019,bearish
UNKNOWN,This State’s Unemployment Rate Is 70% Higher Than America’s,bearish
UNKNOWN,This week in Trumponomics: 'Phase one' fizzles by @rickjnewman,bearish
UNKNOWN,Tobacco exports from Tanzania-a key crop and source of foreign exchange-could drop as much as 20% this year because…,bearish
UNKNOWN,Tobacco exports from Tanzania-a key crop and source of foreign exchange-could drop as much as 20% this year because…,bearish
UNKNOWN,Trucking companies failing at nearly triple the rate of 2018,bearish
UNKNOWN,Trump Has Few Options to Juice the Economy Ahead of November,bearish
UNKNOWN,Trump threatens China with higher tariffs if trade deal not made,bearish
UNKNOWN,Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites,bearish
UNKNOWN,U.K. labor market freezes during Brexit and election uncertainty,bearish
UNKNOWN,U.S. consumer debt grew in February by the most in 7 months,bearish
UNKNOWN,"U.S. consumers fear for jobs, debt payments because of coronavirus: New York Fed survey",bearish
