ticker,cleaned_tweet,senti_label
NFLX,I came from the future...Cuties has 2nd part,bullish
TSLA,"He always does this, then he releases incredible news and those who panic sold kick themselves.",bullish
CCL,this company will not survive and will become bankrupt got rid of 2 more ships and now onto more money employees then dilution of stocks,bearish
TSLA,just wanna give a big shout out to all the millionaires out there like this for taking the time out of your millionaire day to comment that you’re a millionaire. Now buy some more shares and carry on punk.,bullish
AAPL,OMG!!! The best is up!!!!!,bullish
TSLA,everybody that bought at 4.20 are taking profits..they will all jump in PM Mark it..,bullish
AAPL,looks like you bears get greedy too. Apple finished down trend last week. This week we begin the ascend back up,bullish
AAPL,Dead cats and all that....,bullish
AAPL,Apple sales in India is going to be crazy!!!! A mf revenue machine. Then add Apple One subscriptions and bam!!!,bullish
AAPL,23 contracts of which 19 are for April and June. Will continue to add and average in nicely till I reach 30-35 contracts,bullish
TSLA,HEY BULLS WE ALL NEED TO PUT OUR MONEY WHERE OUR MOUTH IS TOMORROW AND BUY SOME SHARE LETSS GO DONT JUST TALK PUMP IT UPPPPP,bullish
TSLA,500 tomorrow mark it!!!!,bullish
AAPL,bears puts thinking it will get to $90s is hilarious that would be down over 35 off highs,bullish
AAPL,"WTF, I missed out on the dip for buying option today because I have to work early. I need it to go back down again, come on.",bullish
TSLA,This will be a collector’s item in a week,bullish
TSLA,"bears working hard to scare weak hands, The tweet was a bear trap! If you increased your shortage, then Elon got you, if not Elon got you again",bullish
AMZN,I wonder if they still think this will touch $2400 by end of the week...,bullish
AAPL,"last time Jimmy pumped Tesla it went to $2,000",bullish
TSLA,good thing I picked up some more shares at 420,bullish
AAPL,i had weak hands but still glad u sold 75 of my shares. profit is profit..still gad weak hands haha but we are back in game!,bullish
TSLA,this stock continues to check all my boxes ! Can’t wait to see what this company does in the future until then I’ll be in penny stock land trying to grow my toddler account,bullish
TSLA,"you sell, I buy more... it’s as simple as it gets. In Elon I trust",bullish
TSLA,musk still a magician always have tricks in his back pocket,bullish
AAPL,My new Traders... Remember to buy after the Morning Dump... Tip me Later,bullish
TSLA,How many of you think it will be green by 935AM EST,bullish
AAPL,sitting at 200 shares average price $118.43 y’all think we may get there today? Last few days have been brutal.,bullish
TSLA,I’d like to welcome all the buyers who have wisely replaced the punkasses who sold out of panic yesterday. Welcome to the fam,bullish
CCL,Carnival sucks. The ship is sinking,bearish
TSLA,the only downside on Battery Day today will be what he tweeted last night.. And then the rest of what he’s about to say will be SUPERRRRRR under promise over deliver!,bullish
TSLA,If your waiting for your entry your about to miss it,bullish
TSLA,let’s launch putting the pedal to the medal!!,bullish
BABA,added some December 300 calls,bullish
WMT,The boredom I’ve been forced to sustain holding this stock sure better pay off,bullish
TSLA,Elon talking about giving away batteries to competition for free?? This may be a smart move,bullish
AMZN,"be patient, this will move 20 more points up from here",bullish
TSLA,Elon’s tweet was like someone peeking in your Christmas present but your right in front of them ! And now there’s no surprise,bullish
MSFT,gotta keep the upward momentum. Fight through 205 and it’s on!,bullish
TSLA,"patience, should be fun, buy the dip they say... we'll see",bullish
TSLA,I have 10k in Tesla right now... IN MUSK WE TRUST,bullish
AMZN,magic word Jeff is STOCK-SPLIT,bullish
TSLA,time to face the music shorts. This has a much greater chance of opening 10 higher tomorrow than 10 lower. You clearly are missing something here. Look at the big picture. Ole Musky just set the biggest market bear trap ever!,bullish
TSLA,"pre split numbers, this is in the 2100 range. Kind of high.",bullish
TSLA,Me to my kids when they ask for lunch money the next time,bullish
TSLA,lets go!!!$$$ ready for the insanity to begin,bullish
TSLA,Is the FOMO kicking in here?,bullish
TSLA,Like this if you are locked and loaded for Battery Day,bullish
WMT,I hope you all are listening.,bullish
AAPL,lots of room! ADX just woke up,bullish
TSLA,who else is going rich today,bullish
TSLA,"what works for Elon is Transparency, reminds me of when he said Tesla was overpriced and it grew 300 percent since then",bullish
TSLA,almost done today . let go baby,bullish
TSLA,Battery Day. Not missing out.,bullish
TSLA,"I’m in for 9,000. Rolling the dice! Let’s go",bullish
NKE,I’ll be back after the close for some Facts when $NKE reports earnings 2,bearish
TSLA,tomorrow is looking green. All day long.,bullish
TSLA,BEAR TRAP ENGAGED This is the craziest casino I've ever seen.,bullish
TSLA,"i see green day tomorrow as much i hate this stock and its follower but , its still an uptrend moon rock.",bullish
AAPL,"Hey bears ! Look , aapl is filling 85 gap",bullish
TSLA,Bears will be silent soon enough.,bullish
TSLA,anticipation is killing everybody. A lot of broke rich people soon good luck all,bearish
TSLA,trash stock finally people realizing how can tesla and amazon be the same price wanna know why they split because elon didn’t want to see his stock tank. This stock should be priced at 80-120$,bearish
TSLA,timefor Robinhoodies to feel real pain. Lunch time bulls.,bearish
TSLA,maybe Elon is going to announce a battery powerful enough to launch space x rockets.,bearish
TSLA,Nasdaq was up all day and this pig was down on battery day,bearish
TSLA,dos minutos to let everyone know they are still buying from Panasonic,bearish
TSLA,bruhhhhhhhh this is a JOKE. Bye bye call premiums in the morning.,bearish
TSLA,live stream has no audio. LMAO,bearish
TSLA,some poor audio engineer just lost his job.,bearish
TSLA,Battery day no sound on the stream. What a flop,bearish
AMZN,"Glad I bought 2 more shares yesterday $2,908. Wish I bought 20",bullish
TSLA,there’s no crowd there WTF. Dude standing in empty parking lots. I’m bearish now,bearish
TSLA,this is the most anti climatic thing I’ve ever seen,bearish
TSLA,Was this done with crayons this presentation is a joke,bearish
TSLA,"dump will begins soon, 30 to 40 delivered up. Hmm seems closed to 25m",bearish
TSLA,Tomorrow how about we skip $700,bearish
TSLA,are we still talking about batteries? Lmao!,bearish
NKE,wasn’t this supposed to drop like a bag of rocks once conference call started?,bullish
TSLA,where is bulls million miles battery,bearish
TSLA,only ones buying are day traders,bearish
TSLA,Elon has Tourettes from cuddling his batteries,bearish
TSLA,Elon Musk I think my company is over-valued Retail investors Hold my beer,bearish
TSLA,HAHA YOU ALL GOING TO BE BROKE TMW ESPECIALLY THOSE WITH 925 calls THAT IV CRUSH AND PRICE WILL END YOU,bearish
TSLA,HAVE FUN HOLDING THE BAGS BECAUSE ELONS BROTHER WONT,bearish
TSLA,EASY QUICK $75K ON MUSK PROMO,bearish
TSLA,Elon is more bearish than me,bearish
TSLA,yo this presentation is mad boring,bearish
TSLA,and now let’s go adjust this stock in to real market margins,bearish
TSLA,will be like Honda $25K car no more status symbol,bearish
TSLA,WHAT A JOKE....EVERYTHING 3 YEARS. THERE HOPING RETAIL INVESTORS DONT UNDERSTAND THIS IS JUST HYPE.,bearish
TSLA,bulls scrambling to buy calls before market closed today,bearish
TSLA,you wanna a high speed ride down hill,bearish
TSLA,$300 lets goooooo. Plaid s model pre order now... available end of next year.,bearish
TSLA,OMG ... All this 'Battery Day' thing is becoming an EPIC fail,bearish
TSLA,this board y’all options are toast!!!!,bearish
TSLA,StockTwits can’t even keep up with the drop,bearish
TSLA,shorts gonna have a field day tomorrow!!,bearish
TSLA,weeee $250 incoming To the new moon,bearish
TSLA,they called me delusional to short Tesla a day before battery day,bearish
TSLA,sinking ship hydrogen cars are better for the environment. We don't need polluting batteries.,bearish
TSLA,he just said they are overvalued,bearish
TSLA,lol ... how’d that battery day work out ...,bearish
TSLA,hilarious how fast the sentiment changes on Stocktwits,bearish
TSLA,Market Open will be a blood bath. I see this retracing back to $190 within weeks.,bearish
TSLA,those 500$ calls for 25th September got murdered,bearish
TSLA,"that was BEYOND BAD, that was CATASTROPHIC, this stock is FUCKED, NO NEW PRODUCTS THIS YEAR, and 1 new car END OF NEXT YEAR THAT COSTS $130k",bearish
TSLA,Puts are looking great right now Study!,bearish
TSLA,who told you to buy above 300,bearish
TSLA,can’t wait to see what his rockets do,bearish
TSLA,"let me hear you say, burn baby burn...disco inferno!",bearish
TSLA,Way to make an announcement.... 3 years early,bearish
TSLA,3 weeks to earnings and then boom!,bearish
TSLA,Yaaaaay battery day. What a bunch of savvy investors we have here,bearish
TSLA,Major sell off with RH tomorrow. Better make you decisions now before RH opens.,bearish
TSLA,Bulls rest of the week cup of noddle and Little Cesar pizza,bearish
TSLA,"wowzerz, talk about it crashing, gotta remember though, Elon did say it was overpriced at not even half this price",bearish
TSLA,PT still $7K right?,bearish
TSLA,my puts are ballz deep,bearish
TSLA,jUsT hOdL bRaH eLoNs gOt uS,bearish
TSLA,TESLA LIKE CHITERLINS. A HOT....DAM......MESS. BRINGN DOWN MARKET,bearish
TSLA,"So TSLA leases out model 3 for 3 years , when its brought back to them , they update a software and re sell it at 25k - genius idea",bearish
TSLA,you really think shorting is that easy? come back in a few weeks,bearish
TSLA,I don’t hear any Tesla’s honking in Redmond Washington So I’m honking at them now,bearish
TSLA,can it be battery day again tomorrow that was amazing,bearish
TSLA,"love the company, hate the stock price",bearish
TSLA,. This is only the beginning,bearish
TSLA,TO DA MOOO.....sorry wrong chat lol instead of getting mad get Short,bearish
TSLA,Battery Day we have plenty of lithium in NV and silicon everywhere on earth.... what a scam,bearish
TSLA,I wonder why he didn’t mention partnerships.. guess VALE is a No Go,bearish
AAPL,If you’re long enough you’re all good,bullish
TSLA,Hey Elon maybe don't tell everyone you're barely even profitable next time... Lol,bearish
TSLA,can’t believe I sold some of my workhorse for this. Boy ain’t I a moron!,bearish
TSLA,. Great great super great plans revealed. so come back after 3 years??? Aah life revolves around plans and presentations. hey i got big plans too and so do u.,bearish
TSLA,They laughed at me. Then ridiculed me. Then they paid me premium. Pigs. Get. Slaughtered.,bearish
NKE,feels good when your DD pays off.,bullish
TSLA,BATTERY DAY! -13 Thank god it’s over so you can all stop squawking.,bearish
TSLA,Loading around 300 see you guys there,bearish
TSLA,"The Cult of Elon - he steals your money, then your soul, and yet Robinhooders still buy and love him. Ps I love Tesla and EV but I also know how to read fundamentals..",bearish
BA,business travel will come back. Leisure travel will come back. Matter of time. BA will,bullish
TSLA,"Sub 100 would be fair value, but I think $273 will be the bottom for al while",bearish
TSLA,Expecting The Elevator down below $350 in the next few days. Time to put your Hat on!,bearish
TSLA,Robinhood traders you are not the father - maury povich voice,bearish
TSLA,"$395 AH. Yes, predicted it will retest that $410 zone. Baahahahahad feeling about it. Glad I resisted the urge to make a play.",bearish
TSLA,all want to get out..pls give them 500,bearish
TSLA,done. it’s done. Back to 200,bearish
TSLA,and all the corporate socialism,bearish
TSLA,so much for batt. Day...,bearish
TSLA,you remember how when this ran hard and everyone said this is getting overvalued but it still kept running.. It will be the same soon when people talk about it getting oversold in the next few weeks.,bearish
TSLA,bulls are so fuckedits gonna be a race out the door,bearish
TSLA,What happened to this is going to $500 30 mins into batter day!?? Dumbass new investors and their speculations,bearish
TSLA,Today will be a massacre. Battery day is over LOL. No major catalyst coming up. This will drop faster than your pants when you go to the restroom . Pump and dump. Presentation was a disaster.,bearish
TSLA,The rally is over. Heading down,bearish
TSLA,Frankfurt has already adjusted the price to US standards So that hype is gone with the wind too,bearish
TSLA,buying a car company in a depression ...,bearish
AAPL,I’m not adding at this price but i’ll enjoy the ride up with what I have,bullish
TSLA,"I’m still waiting on that $25,000 electric vehicle he promised us A couple years ago. Maybe he can put that new battery in it three years from now.",bearish
TSLA,Bahaha! Yowch! But hold on in a few more years it will all come together,bearish
NKE,"Love nike for me, only purchased NIke while covid hit us. Expect more potential to increase sales volume in the future.",bullish
TSLA,Get out.. this is going to dump very BIG,bearish
WMT,it doesn’t matter what this company does. The street simply hates us,bullish
TSLA,Bottom line is they want this at $190. Many big insiders Sold for a huge profit and want to load the boat again for the next ride up. Thats the way it works. Have Patience. Well see $190 soon enough.,bearish
TSLA,"OBVIOUSLY Deutschebank will upgrade Tesla’s price target, they’re working on the Gigafactory in BERLIN! SMH",bearish
TSLA,DON'T EXPECT TOO MUCH... BAG HOLDERS... Don't forget to buy around $300 plus change ... other wise it will go below 200,bearish
TSLA,down down with these ugly cars,bearish
TSLA,Will it retest 330?,bearish
TSLA,sold this scalp now for 12 points,bearish
BA,Wednesday’s are for the bulls,bullish
TSLA,"market not stabilize yet, I think we will break down 27k today",bearish
TSLA,THIS CEO IS FULL OF CANT EVEN MAKE A GOOD BATTERY AND HE WANTS TO PUT MICRO CHIP IN YOUR HEAD,bearish
AAPL,lift off come on fly pelican fly,bullish
AAPL,I literally keep buying everyday love this can’t imagine how much profit in ten years,bullish
TSLA,thie is still 1990!! Not year but the share price before split!! We started the run from 180? 180 - 2550 in 6 months,bearish
WMT,152-157$$ Needs to break 142$,bullish
TSLA,it was bad enough that they didn’t come out with anything new and now they want more drama,bearish
TSLA,Battered on a Battery Day,bearish
TSLA,can we have another battery day next week? Please?,bearish
TSLA,Bulls trying to buy the dip and holding on!,bearish
BA,i dont think this can move up without relief bill .,bullish
AAPL,OMG!! UBS raises price target to $115 but downgrades AAPL...bunch of freaking jokers!! I would fire these analyst on the spot.,bullish
AAPL,the bears think they have a chance,bullish
TSLA,Bulls are still here pumping because they bought in at 450-500,bearish
TSLA,Where did all the bulls go? They always disappear when if starts dropping.,bearish
NKE,CNBC pumping this thing up,bullish
TSLA,where the bulls taking a at ... its going to 250,bearish
TSLA,everyone is hoping and wishing now.,bearish
TSLA,Where did the keep dropping so I can add more posts go?,bearish
TSLA,Tesla will be up again to $500 from 2-3 years from now,bearish
TSLA,bulls will have a very peaceful sleep tonight im sure,bearish
TSLA,...the big short ..Part II,bearish
TSLA,here come the lunch break hero's that think the low volume rise during lunch break was the bottom,bearish
TSLA,puts up 15 in room,bearish
TSLA,"New low of day $TSLA now trading below 20 ma, now vulnerable to a test of 50 day moving average",bearish
BA,"On the brighter side, someone is clearly manipulating it for a lift off later! Matter of when",bullish
TSLA,and the pain continues lmao wonder how FSD is handling the situation,bearish
TSLA,bet Enron Musk runs this party into the after hours too. How many times has he come into question by the SEC again?,bearish
TSLA,thanks uhhh for umm taking uh all my ummmm uhhh life savings uhhh... cut losses closing the book on putting my money into stonks GLTA,bearish
TSLA,Will the market cap get cut into half?,bearish
TSLA,The bag must be giga-heavy,bearish
TSLA,you guys haven't seen anything yet. If you been in the market during 2000 and 2009 you will know what I'm talking about.,bearish
TSLA,it holds great should crash soon tho,bearish
TSLA,where are the moms calling... tesla to the moooon.,bearish
TSLA,sell now or cry later,bearish
XOM,The dividend yield percentage is going through the roof!,bearish
TSLA,"this is the end for you bulls, no other catalysts left",bearish
TSLA,shorts covering to keep less than - 10 for the day !,bearish
AAPL,this is a nice way to play with bears the more puts they get the more $ they can get from y’all,bullish
AAPL,Job Report tomorrow. You ready to get raw dogged??,bearish
BA,harmbeoptions called it pre market but yet i’m a troll,bearish
TSLA,should I go all in on Puts now,bearish
AAPL,HAHAHAHAHAHAHAHHAAHHAHA for WEEKS bears have tried to help you Neanderthals. Good luck bulls,bearish
TSLA,all the hype and all I get is a carrot dangling in front of me. That was a mean one Elon Musk,bearish
AAPL,all signs aligned perfectly. Puts up 350,bearish
TSLA,hey maybe this is the beginning of a HUGE BEAR MARKET,bearish
AAPL,I’d this hits my lotto pick of $80 I’ll be one lucky guy,bearish
AMZN,look Amazon just drop! Why don’t you go an pick em up while they are cheap for tomorrow?,bearish
WMT,fck this piece of garbage,bearish
TSLA,"here is the yesterday’s precise prediction , many bulls didn’t like, but now they will feel sorry",bearish
AAPL,Buy now and join the bag holders or show some patience and get in at the right price Decisions Decisions,bearish
AAPL,let’s go! Burn to the ground! Put options WILL print tomorrow.,bearish
AAPL,wow! Those $107.50 weekly puts going to PAY tomorrow.,bearish
AAPL,down below 100 tomorrow,bearish
AAPL,"time to load up on puts, and buy core with profits.... no shame in my game. I will let others buy me some more shares",bearish
TSLA,"some of y’all forgot about the 15 split, clearly",bearish
TSLA,it goes from end of week it will be $500 to end of year it will be $500 I think we see $260-$280 first. Then accumulation phase starts again,bearish
TSLA,I’m ready for blood now,bearish
TSLA,futures look great bulls. .01 will save you,bearish
TSLA,"who's buying tomorrow? Exactly, no one",bearish
TSLA,i’m curious what is the next catalyst?,bearish
AAPL,but Cramer said buy the dip,bearish
TSLA,"can’t wait for the dashboard day, followed by the front wheels day and so on. Buy the dip",bearish
AAPL,Going to dump again today,bearish
TSLA,"Futures going up, Tesla going down",bearish
AAPL,"B... b...but, I thought it only went up . Get fucked!",bearish
TSLA,"breaks and holds 365.09, see ya down there",bearish
TSLA,look out for 330 today,bearish
AAPL,big run up today right gentlemen?,bearish
TSLA,remind me not to buy this garbage again,bearish
TSLA,Shit is about to get REAL. Bye bulls!,bearish
BA,"Damn, this company going to bankrupt, I need somehow to get out of my holdings here",bearish
BABA,bye bye. You got about 3 weeks of dumping until a small bounce for earnings. Cheers!,bearish
TSLA,Bye $375.00 Hello $300.00 Looking forward to C U soon,bearish
AAPL,I see $85 coming soon not staying in the 105 range,bearish
AAPL,my crystal ball says it will go to low $90s by end of this week.,bearish
TSLA,Robinhood came in the first minutes to buy. Dummmys,bearish
TSLA,still way to high to buy yet,bearish
TSLA,puts wow 200 BOOM,bearish
TSLA,anyone else making money on this crash??,bearish
AAPL,Grabbing some new baggies before the falls,bearish
TSLA,I gotta make me a coffee .,bearish
FB,that juicy gap to fill below,bearish
TSLA,385 Wall just changed their sell price That was your last call bulls. Take profits!,bearish
TSLA,and bagholders gaining some hope! Cute,bearish
TSLA,And then he got eaten,bearish
XOM,"so, if market tanks again, this will totally fall, wouldn’t doubt to see it crack sub $30 and stay there for a while",bearish
TSLA,nice short between $398-$400 with tight,bearish
TSLA,"perfect time to short, puts for rest of day baby",bearish
TSLA,Cathy Wood bought shares to cover her puts! They wouldn't give her margin..,bearish
TSLA,this entire move could reverse today imo gamble gamble,bearish
TSLA,last week you were bullish on battery day? What’s your catalyst this week,bearish
TSLA,This is just a short term pump... eventually we will go to my $300 price target .... pump this more i will short again adding long term PUT Around 420's,bearish
AAPL,"Sell it today ,tomorrow bloodshed",bearish
AAPL,the market makers when someone buys calls,bearish
AAPL,"tomorrow I think it will pull back little bit, no one want to hold over weekend",bearish
TSLA,Sell right shoulder or cry Trying to save you.,bearish
BA,"New ATLs coming by mid october, just loaded up on $100 puts",bearish
BA,frankly I don’t understand how this is over a . Obviously aware of limited players but there planes are a mess demand is near zero .. more cancellations OTW plus defaults on leases .. just a mess,bearish
NKE,We have insiders selling $1.6 million and I think puts will print tomorrow.,bearish
TSLA,come on get your rockets out Battery day sucked but you can get it to $420 cant you,bullish
TSLA,THIS IS GONNA BE COOL,bullish
TSLA,Called bottom at $359 was close enough. Next we move higher. Target $444. Bears sizzle tomorrow,bullish
TSLA,well i called it yesterday,bullish
TSLA,this is long term...but we will see .. $600 let’s go!!!!!,bullish
AAPL,Gonna be a lot of unhappy bears today,bullish
TSLA,today has to be green day right?,bullish
TSLA,ready for a nice bounce,bullish
NKE,I’m ready for you to bleed more,bearish
BA,"Whoever didn't sell at $149.50 .. Tsk, tsk",bearish
AAPL,If this falls the whole market falls,bullish
AAPL,need to break 110 then it’s,bullish
TSLA,higher highs today 300’s,bullish
FB,is back above the VWAP line. Let's see!,bullish
NKE,you think that insider sell was a coincidence yesterday?,bearish
TSLA,the future outlook is too strong any concerns with immediate future are discounted for those who’s holding long!! And there are more people holding long that’s why it’s going up!!! Duh LOL,bullish
AAPL,fake or real hmmm Leaning,bullish
AAPL,where’s the under 100$ folks stoopid we on go,bullish
TSLA,you all know what time it is,bullish
NKE,now this what i like to see,bearish
BA,The 5M is about to pull!,bearish
AAPL,buy now or cry later,bullish
NKE,this about to drop like,bearish
TSLA,$500 remember this if you don’t cover now it will be game over for u yes,bullish
AAPL,today is Apple day only,bullish
TSLA,"Just woke up, time to buy me some calls",bullish
TSLA,Strong buy next week 450,bullish
TSLA,come on! The same amonts of people buying are the same amount of people selling ! Somebody go toilet or somthing i prefer a lol ! Getting bored,bullish
AAPL,Continuous call sweepers coming in for Apple,bullish
PYPL,can we get 190 today. Push push push!!! Then 200 next week,bullish
AMZN,crazy to buy 3220 call October 9th exp?,bullish
AAPL,some of them bears are going to have to slap their mama after this day,bullish
AAPL,I’ve never seen so many bad traders it’s literally comedy watching people say this a bad stock,bullish
BA,sooo what’s our PT on monday PM????,bullish
TSLA,HAVE A GOOD WEEKEND MY BULLS!!we fought a great one this week!! BACK At it Monday!! CHEERSabove $400!!,bullish
BA,I was close here is my next prediction. It opens 160 when pre market opens Monday.,bullish
AMZN,glad I’m v close to ATH. Nice year UP. Time to de-risk. Most Rally lasting two days only. Then rug pull.wall street can’t make up its mind. Belt up for earnings BUT ahaha don’t lose your profits.,bullish
TSLA,my October 9 calls was down stock going up I don’t understand anybody can explain me between 500-700! Down??,bullish
TSLA,"Sales numbers coming out next week I believe lol... Let's go,",bullish
AAPL,"Green or Red who cares, End of the day come on it’s, not a penny stock to worry about my investment",bullish
AAPL,honestly i cannot wait for the new iphone because 1 i invested in aapl 2 im thinking of getting a new phone,bullish
AAPL,China is a very calculating country I doubt they will affect Apple .. it’s a mutual relationship .. if China will hurt the United States they would be smarter about it tik tok I don’t think people understand the validity of the situation..,bullish
AAPL,at the bears calling for a gap down today,bullish
AAPL,Guys no bears on here! They are covering their shorts trying to sell their Puts premarket!!! $120 close!!! yeah we back!,bullish
AAPL,trimmed more profits this morning and kept my core position,bullish
AAPL,haha my calls are about to turn red for the day,bullish
AAPL,Anyone watching that 50-day EMA?,bullish
AAPL,"For everyone that missed the bus on $2.40 SUNWORKS alert today, don't sleep on tomorrows run tonighttt",bullish
TSLA,would be bullish for premarket if this can finish AH above VWAP at 420.50,bullish
AAPL,Corona has killed 1 million. People need to buy more apple products and stay home with their gadgets now more than ever.,bullish
TSLA,ROFLMAO!!! go 4 it! Short Tesla!! DO IT BRO!!!! BAHAHAHAHA!!!,bullish
AAPL,lol I love these moronic s.,bullish
FB,"here we go again, and after the infinity and beyond....",bullish
BA,Will law of gap fill apply? Hate gap ups...,bullish
TSLA,WalMart tripled their semi order. Sweet,bullish
BA,"if this goes to 175 by the end of the week I will DHL 10 people on this board a leg of ham from my house here in Andalucía, España",bullish
TSLA,if nasdaq can breakout we will see the real squeeze,bullish
TSLA,If this is Tutes buying you better get out ’s,bullish
TSLA,stop the to moon thing guys lol. I don’t like to be disappointed,bullish
TSLA,Just imagine what will happen once it crosses 449,bullish
TSLA,It’s a matter of principle... Garbage in Garbage out...Fine Technology in...Nice products with $$$$$ money out....,bullish
AAPL,My calls looking good too,bullish
AAPL,just release the iPhone event date guys - i can’t wait any longer,bullish
TSLA,The 1 billion outstanding shares really makes a difference ... each time i put add short position ... I'LL FEEL GOOD ... AND KEEP ON DOING THIS DANCE,bearish
AAPL,someone wake Biden up...or not.,bearish
TSLA,planting trees guys! No need electrical car lol,bearish
TSLA,Futures are tanking looks like market thinks Joe won the debate,bearish
AMZN,Joe Biden wants to raise corporate taxes and Trump wants a race war.,bearish
TSLA,Tesla is not a car company but all it ever does is talk about its cars only and everything related to cars . go figure,bearish
AAPL,when retailers try to sell tomorrow but the funds beat em to it,bearish
TSLA,... and all kids here stay bullish!,bearish
WMT,it might be a good sign it’s down pre market at this point jus expect the opposite from this sleepier than joe stock,bearish
NVDA,could go green again with the market red,bullish
AAPL,We’re on the downtown express thru the 50 day ...then $93 and then... $84,bearish
TSLA,shorted 425 again double top hopefully,bearish
AAPL,bears that shorted at open,bearish
HD,a healthy pull back is in order,bearish
XOM,"sold it at 34.8 , I’m feeling smart",bearish
TSLA,FOR EVERY PUMP i doing like this CRAZY DANCE...,bearish
BABA,Mooning! Can we see $295?,bullish
NVDA,"Holy smoke NVDIA, once you break the 550, you are on way to the 600. Very very bullish!!!",bullish
BA,looks like stock take off with flight and it will also land after flight .,bearish
FB,if the SENILE guy wins the election I’m moving to Canada Ehhhhhh,bullish
BABA,making baba moves! When it moves it moves to the next Level.. not coming back,bullish
TSLA,haha when Q3 comes it will be intresting... 15x overvalued stock in a really stressad out market. Can go horrible wrong.. time will tell,bearish
AAPL,stop it! come back to 103s!,bearish
AAPL,I think I’m losing my mind. This will Fall massively this week,bearish
TSLA,sold my shares yesterday which I’m happy but now I have a bad feeling that not only Tesla but most of the stocks will drop like crazy since the second wave is here!,bearish
AMZN,"ahahah this is funny drops $50 in couple minutes, went to grab the phone and after hanging up because it was a scam I look and price is down $50",bearish
TSLA,so insanely bullish that I have to be a bear. Y'all are actually cult like holy,bearish
TSLA,holy moly. About had a cow in 425 happy with 429 close. Still down 7k on calls,bullish
AAPL,I need this to pop so I can grab the new iPhone,bullish
DIS,this may hit 100$? One can hope.,bearish
BA,RIP bears. My thoughts are with your family,bullish
BA,hope I can get breakeven on these tomorrow,bullish
TSLA,Starting to clear now!!! Every since I stop drinking!!! Bless up!!!,bullish
TSLA,"Fck the politicians we got money comin in, soarin five hunnit",bullish
BABA,- Creating new high this week,bullish
AAPL,It's October Anything under 120 is a gift as we gear up for the massive iphone release and earnings run,bullish
TSLA,Stuck holding the bag on a 102 call that wont be in the money unless we hit 461... should I sell in the AM to mitigate losses? Luckily I have a couple 1016s that should make up the difference easily,bullish
TSLA,Somethings is up Elon has been way way too quiet the past 5 days,bullish
AAPL,Moving up like a champ,bullish
PFE,I’m in at 38 so please,bullish
TSLA,PT $550 the way she is running,bullish
TSLA,last chance to sell your puts s,bullish
TSLA,once we touch 441 we good to go,bullish
AAPL,About to break 118$,bullish
AAPL,but but but it’s gotta fill the gap in the 90s,bullish
WMT,"When WMT wants to run, you let her run.",bullish
BA,Oh shit! Oh shit! We are so close! Will Christmas come early Halloween?,bullish
AAPL,UPCOMING CATALYSTS iPhone 12 Quarterly Earnings India Revenue! Dividend soon,bullish
AAPL,bullish momentum still going- looking like a falling wedge forming- Pt- $118-120,bullish
TSLA,we really are going to MARS!,bullish
NFLX,"on a massive hype bullish signals on 4h bit open to run higher, not much resis till 520 zone GL",bullish
AMZN,Which analysts are waiting for stimulus before they give $AMZN upgrades lol,bullish
TSLA,who thinks close $450 today,bullish
DIS,Trading way below 50 200 Moving Average GET OUT WHILE YOU CAN,bearish
DIS,you guys may open next week. We’ll see. still,bearish
TSLA,my guess is you are going to clear 450 in next hour. Make it so!,bullish
TSLA,power hour now baby let’s go bulls buy and hold.,bullish
TSLA,"oooh well, that 356 was well spent",bullish
TSLA,Fear not....Robinhood investors to the rescue shortly,bullish
TSLA,Morgan Stanley these analysts are really funny,bullish
TSLA,BATTERY DAY REVENGE COMING SOON!! THE NEW 420 is 620!!!,bullish
TSLA,165k deliveries!!! $500 on the table,bullish
TSLA,ah means nothing with deliveries coming pre market. Get ready for the squeeze tomorrow,bullish
BA,this new decade will be Boeing decade. Count on that,bullish
TSLA,Lol..... 2 Trillion worth in soon as two years Who is with me!!!,bullish
TSLA,"150,000 deliveries. Hopefully that is enough.",bullish
TSLA,Let's go to sleep early. Morning might come earlier. Hahaha,bullish
AAPL,so is trump Rona priced in already?,bullish
AAPL,Now we may actually get that gap filled in the $90s and then,bullish
AAPL,stimulus might actually go threw!!! Put your money into AAPL because it’s going to be an electric circuit breaker day for wall street,bullish
AAPL,trump is healthy n happy .. using Twitter actively bears be aware it,bullish
TSLA,Interesting fact - every stocks are only down 2 v Tesla is down 4.5. Is it justifiable?,bullish
TSLA,time to move this back up baby,bullish
TSLA,deliveries give overall idea of how the coming 4th quarter earning going look . Thank me later,bullish
TSLA,LOL opened at 420.........,bullish
AAPL,i see a big rise up in the horizon,bullish
AAPL,is this all you got,bullish
AAPL,"just checking in, how many $80 expert PT predictions did I miss this morning??",bullish
TSLA,"thanks for buying my calls! It was a good try, let’s do it again next Friday?",bullish
TSLA,"hope Trump is smart enough to drink a gallon of Clorox, or get it via intravenous",bullish
AAPL,"if Ivanka and Jared were negative, but Hope was positive, and now trump is positive, maybe Hope was doing her job like Monica Louinsky",bullish
AAPL,gap up eod then next week,bullish
AMZN,Trump getting sick really causing y’all to sell on Amazon which is a business that’s perfect during the pandemic and pre-pandemic,bullish
AAPL,some huge flow into Sept 2022 $140 strike,bullish
TSLA,if it sub 330 I'll buy 100 shares,bullish
