loaded the boat a good call,bullish
what goes down must come back up!,bearish
"take the bag neoww, this is a legit bubble ,",bearish
shorts and puts getting paid tomorrow!!!!!,bearish
this is going to be before split. Mark my words,bullish
"lost momentum, looks tried. Id expect a pullback to middle Bollinger before next leg up. Temporary",bearish
russian vaccine covid motherrussia is going to kill all my calls. Will have to cover all the way till Jan,bearish
all we need now is congress to agree on a stimulus this week or def next week and 110 in the money,bullish
bulls we know what time it is!! Load up the brink trucks on calls,bullish
to .00 no more Always Sunny! OTC pinksheets delist,bearish
congrats to all the steady hands who held over the past week,bullish
Theres some dark magic going on here!,bearish
absolutely awful stock to buy and hold for anything less than 2 years. So overpriced!!!!,bearish
lucky I sold made 5k wont buy until I see this hit over . Seems underrated having good news but zero growth.,bearish
Cult of Elon its Broke resistance yesterday.,bearish
I added some lotto Calls as well as Oct 15th strike seconds before that Instacart news hit. Got lucky! Up 100 already in a couple mins.,bullish
National headlines abound... all time high in daily reported deaths for Florida at 277 deaths for FL today. College football cancelling season...yea this is done,bearish
many attempts higher but falls back to 1400 lvl... hmm... similar to what happened around 1500... wants to go lower? Well lets go lower!1,bearish
Now we know why Musk is moving to full time CEO of Space X. Lucid has shattered the range barrier with 517 on a single charge making Tesla 2nd rate technology. That most wasnt very deep,bearish
"triple bottom, to The moon soon!!!!",bearish
someone plug in the supercharger our battery is low,bearish
by the end of the week get your puts ready folks,bearish
Last week I said that was my last week doing puts on Tesla. Today I bought another put... Pray for me please.,bearish
usually stock go higher with spilt news but this one will tank to before Spilt aug 31st,bearish
buying a put tomorrow or Thursday... loading up on Friday morning most likely thankfully own zero puts at the moment,bearish
"bulls talking about how it needs to recover now, look how Much its still up on the one month",bearish
"With 1 billion outstanding shares after the split, only an ignorant would believe the price will go up",bearish
at least it wont be so expensive to buy puts in a month,bearish
I predict tesla stock price will trade back below 300 by September MARK IT,bearish
In today at .96,bullish
So looking forward to grabbing some puts when this pops up in the morning,bearish
guess I can buy back in the 300s now where I originally sold at. Lol,bearish
To the Cult of Elon Did anyone else notice the volitivity during the POST PREMARKET I cant wait for the reversal to start.. My prediction for todays EOD .357.00,bearish
Remember the bag holder?! Dont be that we will talk about later today. Lmfso,bearish
"What a bad run, I was loaded with tons of Puts, I didnt even feel, did it do something ?.",bearish
IF 179 is loss next support at 173,bullish
needs to stop playing before I bite my cheek off,bullish
my 108 and 105 aug 14 calls are eating it rn ....,bullish
gonna come down hard this week,bearish
this be going too 1300 again soon!,bearish
its a stock split not bitcoin fork,bearish
billion share 207 million diluted shares on a stock split,bearish
"YEAH WOOO , 20 more please",bullish
dip incoming look at that lvl 2,bearish
Back in under looking for,bullish
"I have been buying puts all day long, with the profits from my last two weeks Friday 0dte puts plays... YOLO size reached, fine with the outcome either way this time I have 2.x dte so...",bearish
"In what universe do you think buying at the top of a ridiculous spike is a good idea? Grab those profits, down trend has begun. Quick up, quick down. Thats what you call a pump and dump folks!",bearish
ushering in a new wave of bagholders hehe,bearish
Stay Strong Target you know,bullish
looks like selling last 30 mins. Hmmm,bearish
"Some shorty got, not just burned, but absolutely OBLITERATED today. This thing is going to continue to run",bullish
even youre a and had you help our calls puts your Puts goes to while your Calls go up over 200. Lose 100 Puts.,bullish
anyone else have calls on this rn?,bullish
This place makes me happy,bullish
Any new millionaires in the house?,bullish
"Looking for a breakout over the 3250 area of resistance. Been consolidating for a month so unless the market tanks, should see a nice pop",bullish
Looks like Tsla is in the mood to do what it does best. Squeeze a bear,bullish
"Tesla Model 3Y, Chevy Bolt, Nissan LEAF, Audi etron Sales US EV Sales Report 1st Half of 2020.. complete Domination globally !",bullish
lot of money today on 0828 2000 call. Buy at .60 cents on 0803 today it was still holding I am too greedy,bullish
"dont be scared if theres a small little morning sell off kind of like todays, who knows we could gap up big",bullish
pt for today? Im feeling range I think we go higher on news that we hit 2 trillion market cap,bullish
Buy all you can. The next 7 tradings days for AAPL going to huge before the split. History shows major gains before the splits.,bullish
lets get open up at 457.50,bullish
Bears cant pull the wool over peoples eyes on this. Easily one of the best companies in the market during its first ever split???,bullish
"there has not been any opportunity for these bears to make money, yet they still come on this board boasting about imaginary triumphs that we all know dont exist. Just accept it, you got smoked",bullish
Why is it bears never learn ? You dont like to make money,bullish
it be nice if Tesla start paying dividends quarterly but too bad they dont who else would love Tesla even more if they started paying dividends quarterly per share ?,bullish
bears will be homeless today!!,bullish
Some people never learn ...,bullish
I shouldve bought more with two hands instead of one on the dip still holding a good amount tho,bullish
lol how come I am not seeing anymore bears here ? Lol just evaporated.,bullish
once 1630 breaks then we will test ATH,bullish
"i told you all 460 soon , go check my previous posts",bullish
Give me that 460!!,bullish
were popping up today for sure!,bullish
on a red day,bullish
where are you Bears ? Anybody home,bullish
love it !! Slow and steady rise not like freaking Tesla ruin the whole mood,bullish
Lets go to premarket highs,bullish
Just about half the average volume in the first hour to 2100,bullish
lol shortie demolitions is our business more fuel for our fire,bullish
we dont deserve you crying ugly face. Tesla loves me and I love Tesla,bullish
the bears are sick smh...,bullish
"New bears on the board, good shit. More money for me",bullish
Time to sink this ship,bearish
how about the close of .. LOL!! Who knows it may happen,bullish
TO SUPPLY EU WITH 200M VACCINE very bullish,bullish
potential sell off tomorrow as its Friday?? I wanna buy more but dont wanna move my avg,bullish
Go ahead short it. See what happens,bullish
464 eod then 475490500 next week? I think yesss,bullish
One day March 23rd its all you needed to do was jump in,bullish
let me get that DRIP AND SPLIT,bullish
"Hey Bears, what phone are you guys reading this with?",bullish
omg it stayed under 459 for a whole 15 minutes... lol hope you bears capitalized on your 15 min of fame,bullish
Whats happening? FOMO or news?,bullish
"remember when CNBC and analyst always had a bad article about Appl not succeeding in China low demand, iPhone to expensive and only had the iPhone as a one product wonder thats bound to fail from other companies taking market share",bullish
trade idea that could be .15 1700C expiring tomorrow when it hit support. Will be watching to see how it pays. Risky but if youve got some gambling money! Lotto Play!,bullish
"thank u, looking forward to more",bullish
"Morgan Stanley raised its Tesla TSLA target price to ,360 and updated its bull case scenario to ,636. Last month, the firm already raised its Tesla target price twice.",bullish
You guys must love going in circles,bearish
MNQ is green now. If it keeps green we will see in PM.,bullish
lol you think people really care about fornite an gonna panic sale their shares for that this is serious business here not games new iPhones an bundles coming out 170 today,bullish
wow the CNBC clip of walmart ... unless they trying to call in herd again to massacre its okay it will be here eventually,bullish
thinking of buying a 1660 call what shud i do?,bullish
I dont want to see it under 470 anymore,bullish
Bears just short when we hit 1850 today. This thing was supposed to go down and its still going up.,bullish
Anyone else a long and not really worried?,bullish
bears shopping spree see you monday!,bearish
gonna hit today. But my options are going to be worth less then what I paid.,bullish
I hope it goes bak to 460 at least,bullish
who getting in on that stock split,bullish
"battery day, joining SP and that stock split",bullish
can u pos go green so the market can rally already autistic ticker,bullish
done with this stock. Fck Trump.,bearish
"Strong week.... flagging daily. I expect a strong week, next week. Holding",bullish
closed at an all time high today. Shorts will roast next week,bullish
when should I sell this 1635 94 call,bullish
All the Analysts including Morgan Stanley and Bank of America are bullish now. Many upgrades are coming next week as well as SP news. Bears should stay away or hide somewhere in the jungle.,bullish
Tesla closed at an alltime closing high today. Who thinks SP 500 will announce next week that TSLA will be added to the index?,bullish
what is it considered such a negative thing to be short on a stock lol,bearish
yall posting these photo face memes killing me Toss a coin... to your witcher oh valley of pleennntyy,bullish
"strongest bulls here do not understand simple sentences. Id be worried. Again, when the strippers and cab drivers say buy... YOU buy!! LOL",bearish
"breaking news! Tim Cook switch to Android after he forgot again hes security question nr. 2 to unlock hes iPhone 11 smartphone. Its was something about hes first job that hes not remember, hes added in interview",bearish
who is expanding there portfolio with Tesla This is the future look around everywhere you are located if you dont see a Tesla thats a sign .... the future is coming . Dont miss the chance of a lifetime The CEO is A Mastermind,bullish
The bulls are so funny love you guys,bearish
too many new comer rookies with no understanding of fundamentals in Apple right now.,bearish
trying to figure out how to time my 2018 shares. Sell tomorrow if runs up again to rebuy shares before 21st? Rebuy after split?,bullish
Mini short attack after hours was a major league fail! LOL,bullish
For A second I thought they announced a split,bullish
"Team members killed the run today! Alerted at open , what a RUN!!! Join us for premium alerts and watchlists with our professionals using the link in our bio ALL FOR FREE! Join today!",bullish
A lot of angrybutthurt folks here,bullish
made money scalping this all day and bought at the top like an idiot... if it dips all day tomorrow Ill be holding serious bags,bullish
like if you still cant afford the stock after the split,bullish
hopefully I will regret selling my Friday calls because my Sept and Dec calls will be,bullish
how much yall think this 821 could be worth,bullish
everyday bears put on their clown masks to come and entertain us as they continue to lose money and the stock goes up. tEsLa sToNk iZ gOiNg tO siKzTeEn hUnDRiD tEwMaRrOw,bullish
"well , my put might make a tiny profit after all before I cut it quick and pick up calls for the ride to lol. Phew what a bad idea",bullish
Shall we destroy Walmart tomorrow?,bullish
".... The s keep trying their best to knock us down, but what do we do....... laugh in their face",bullish
Do my 821 Calls actually have a shot I only bought them for a cheap quick flip but now idk if I should keep holding or sell this morning,bullish
THANK GOD I BOUGHT IN AT !!!!!,bullish
Nothing but an unstoppable TRAIN and a raging BULL !! Thanks Elon for helping me buy a brand new 2020 Rover Supercharged Autobiography Edition. I owe you,bullish
and we arent even in the Snp yet,bullish
this stock is making many millionaires this week! Dont miss out on huge gains,bullish
"Tesla is catching, lets get past this week",bullish
happy for the bulls who stayed ! just WOW,bullish
I told you yesterday. Once MNQ keeps up My PT is not dream!,bullish
Run to 3.7 to 4k would be awesome!! Long!,bullish
Top bottom sideways beat Guide no need,bullish
rookies are losing hope here lmao They here for the quick money,bearish
"dropped would be nice, just to run it back up",bullish
Stock SplitBattery DaySP 500 No telling where this stock could end up.,bullish
"But... this ad is so rotten, guys, open your eyes my God",bearish
"all in green beside apple, thoughs?",bearish
I love all the negativity here. That usually means good opportunities are on the horizon,bullish
I wanted to buy this stock around 500 dollars... But it had a zacks rang 3. I didnt do it because of that...,bullish
Bears got excited for what?,bullish
got a position on this dip,bullish
4k in 1 day now to find a reentry point,bullish
Its down .30 cents relax stop whining and start buying,bullish
when is this gonna fill that 166 170 gap?,bearish
is in a bubble not going to double!!!,bearish
"stock is way overbought . 32 PE when historical avg is 1618 . Needs to revert back to mean average which is at 350 90 post split wasting shareholder money paying rent at all stores even the empty ones , rent still has to get paid",bearish
"experienced traders are loading up pre split, beginner traders will load up after.... either way",bullish
"So the analysts that upgraded this to got his wish, Thx to all of you..... so you think hes gonna hold it or sell it? Im gonna say he made his money and hes gone, while most of us are saying 2k",bullish
time to let this beauty fly to a new ATH... all levels of resistance down!!,bullish
Literally doing the same thing it did around 11 earlier. And bulls keep falling for it,bearish
"No boom, this has to go down now, I want the money quickly",bearish
double bounce off 5 min vwap,bullish
I finally own 1 share of Tesla. I sold 100 Nio and some more to get 1 share of tsla. I still own Nio also. So I will Cheer for both,bullish
Jumped in with 6 shares,bullish
"Once this clears ,911",bullish
"Im a Robinhood newb use Vanguard to trade and I keep buying at ATH, but Im gonna die in the next 50 years , so thanks Elon for a wild ride",bullish
prerun up..lots more coming tbh.,bullish
Ok Ive got my puts all lined up ready to go,bearish
.77 tm and we hit 2 trillion in market cap! Lets go bulls ... this will be us in a few years,bullish
How much energy do the bears have left?? Its not even funny now... but Im still laughing ... The best revenge is massive success!!!,bullish
Im seeing a lot more bears than usual. Must mean that the price will be going to today,bullish
Let a mf catch his breath for a minute....this stock is on,bullish
fill the gap to 1855 then to 2100 Friday,bullish
. GET THIS BIG BEAR OUT OF MY POCKETS..,bullish
Every time you short we buy so give it up,bullish
Wheres The Blood. I ONLY See,bullish
"sold all my stock, its a down day , I just covered from all my other stocks",bullish
welll... my my how the tables have turned once again.,bullish
so for 35 mins you mean to tell me? Lol its no way the demand is still that high during a pandemic idgaf what anybody try to say,bullish
the closest Ill get to flirting with trillion,bullish
",000 for my birthday?! I can dream",bullish
"nice pullback ahead of ER, just what i like to see",bullish
"spy is breakin out, and amzn gettin held down by the 50d.",bullish
you know its bad 4 bears when their reaction to a .01 drop looks like,bullish
this stock just cant get a good run goin recently. Lets see 215 by Friday one time.,bullish
so they are all done selling ! Time to move up,bullish
"took a nap, woke up this looks even worst than before. Truly worthless. CEO needs to go",bearish
ok so I bought a put on Nike around low 109ish ! Nd then I accidentally sold a 111 out and i was first bearish but now I want the stock to the go to the moon rookies moves,bullish
it can not drop. Prayers !!!!,bullish
CHEAP SHARES BUY NOW MAY NOT BE THIS LOW AGAIN,bullish
you guys still trying to short this. GL,bullish
do I hold these weekly calls over night,bullish
"super fun to lose half the gains from yesterday lol. Seems like just when I start to see some light at the surface breaking through this underwater view I have, it decides fo reverse! At least it wasnt a 100 reversal!",bullish
earnings are expected above per share google it,bullish
"if this acts like JD and gets a 8 push up from earnings, ill die of happiness no cap",bullish
Its eminent ladies. RH emotional traders will be the only ones left.,bearish
Who bought this at ?,bearish
or below before end of year. Short at will.,bearish
"its so hard to be a bear on this stock, i just love it so much but the reality of the matter is, its all hype. Lets all have a nice ride down now shall we?????",bearish
is paper but pain is real. More selling tomorrow.,bearish
guess that dude that dropped 2.5 million on .50 calls will get a reality check tomorrow . He will woke up that 2.5 million will be 500k tomorrow 2 million loss in couple of hours,bearish
robinhooders and all the other financially illiterates are in for a rude awakening! Brace yourselves piggies! LOL!,bearish
what goes up must come down. Friday options expiration ride!,bearish
imagine being bullish in a stock with a pe of almost 1k,bearish
got in right before closed today. Will hold for weeks,bullish
Tim Cook. Team Apple. 2 trillion market cap. That is all. Good night!,bullish
wonder if anyone here even knows the difference between shorting and buying puts.,bearish
... who wouldnt btfd !,bullish
Who bought this at raise your hand! Now take that hand and slap yourself you idiot.,bearish
see you at in the AM.,bullish
"tomorrow all the people who have take long term call will be selling, if not they will feel pain the next week for sure best of luck for bullish and foolish behavior on this stock",bearish
"Ladies Gents, please put on your seatbelt for this Earning Report! TeamBABA SeeYouAt1Keventually",bullish
"wow, this isnt gonna go well is it.",bearish
what a move down to trigger some stop losses. No guidance was even announced yet. Wait till then and we about to,bullish
ppl think we are pumping the most valuable company in the world but realistically the ticker will pump itself with all the catalyst yet to come,bullish
i just need it to reach 265 so my 828 call is ITM. Is that much to ask?,bullish
Saw this coming! These puts looking real nice,bearish
will be green by the end of the day . Been here 4 years and its how baba trades. Its the next coming days when you see the earnings reflect the stock price,bullish
Why 90 of the target prices here are something like going back to 1400s or going to 2200. Chill people,bearish
40 point drop sounds nice today,bearish
"I think, such shouldnt be allowed, its unfair",bearish
Last chance to hold your shares before the split!People are acting like you cant buy them at a cheaper price after the split oh my gosh,bearish
Im so confused but ok,bullish
hey BEARS LETS LOOK AT SHERWIN WILLIAMS. SHW WE CAN PUSH IT DOWN. LETS SHORT IT,bearish
lets see if this little buy stunt is a fail,bearish
WAIT! DO NOT BUY!!! SAVE THE PROFIT FOR US!,bearish
WTF is happening here.. is it a running train.. just gotta buy some calls and sit on it,bearish
I really never been a bear but today Im feeling like one.... This hike is not reasonable......,bearish
this looks like a battle,bullish
get out while you still can!... or not I dont give a shit.,bearish
My favorite part is that everyone here thinks their a genius. Selfserving bias. Biggest clown board in twits and they are all clown boards.,bearish
lol only Musk knows how to get paid!!!,bearish
Definitely going to jump on the downward trend when we get one. Bloated pig. Almost 400 B Market cap?,bearish
Does anyone thinks you can do Chill with Disney Plus? Lol...,bearish
bulls gonna be joining the bears in homeless land soon lmao!!,bearish
Tesla gone up so is my put option,bearish
holy shit.... the are done,bearish
Im not a bear just want to put this up here for the getting their faces ripped off lmao!!!!,bearish
you cannot find a better representation of how insane this market is than this stock,bearish
yall crazy Im taking profits,bearish
im 14 lol dont make fun of me with my small acc it use to be at 500 but made a good amount back thx to apple i hope i can reenter tmrwww,bullish
portfolio up 13 today. Thanks as always,bullish
Those HOLDING FB PUTS!!!!!.......,bullish
this was beautiful nice job to all my bulls out there,bullish
closed just above 2000 as a big to bears. Pouring salt in the wounds,bullish
what a day. 500 so close.,bullish
this is the most movement ever seen,bullish
post those results guys! Its about time lmao,bullish
Tomorrow stock bonus for Tesla Shareholder only. Party on the moon,bullish
somebody want to tell me how crazy 500 sounds again before the split? I said 472 plus yesterday and look at it now lol But hey Im just a little RH WeBull New guy dont mind me..,bullish
omg its going down its gonna pop shorting now bears got burned.,bullish
where the F bears at ???,bullish
its a terrific stock. I hope it goes past 2050 tomo,bullish
okay pre market is a given especially if you think tomorrow is last day to get in before the split,bullish
All in on Tomorrow callsWSB,bullish
Congrats again to us longs,bullish
Nice play Come check us out and enjoy gains like these. Rack em up !,bullish
"inverted head and shoulders gonna pop soon, double with bullish engulfing. I see all time highs right around the corner. Next week should be pretty interesting",bullish
anyone starting to think this is it uncomfortable laugh,bullish
imagine waking up to 101 stock split news,bullish
Should I sell before the split? Im in confusion,bullish
We about to break out,bullish
you know when this stock will pop? After the split when it splits 5 to 1 and the price changes from 2000 to 400 bears will say see I told you it would drop from 2000 town to 400 forgetting that they just did a split,bullish
battery day 1 Month from now,bullish
Im so rich from this stock thank you lord,bullish
Im guessing another buck down the toilet.,bearish
"oh, nooooow I see why Elon said the stock price was too high. He should have just said, instead there arent enough shares to buy, IMO.",bullish
Tim Cook The Most Underrated CEO,bullish
With all this BullBear talk someone is going to be right.,bullish
bulls landed on Mars already,bullish
", 200 point gain at the minimum today.",bullish
just go to 3000 already,bullish
not surprisingly this doesnt move on great news very fast. Patience is key,bullish
CALLS SOLD ON THAT SPIKE FOR THE WIN,bullish
they gonna keep a lid on this until next week and then,bullish
the only people telling you to take profit have already sold out. no thanks,bullish
make puts great again so I can short them!,bullish
5 stock split,bullish
"OK thats it Admit it, Who lit the under !!",bullish
Was kinda joking yesterday but now Really gonna hit before split,bullish
people shorting APPLE will be homeless on the streets by Monday,bullish
oh thank goodness I didnt sell my 821 470c yesterday,bullish
Take off to the stars! Happy Friday!,bullish
"k fine, gambling 10k. not selling anymore",bullish
next week we are doing the Tesla dance here,bullish
"1.8 away from the lucky 500, easy EOD run when everyone wants in before the split",bullish
0dte 510C at break of 500 .17 to 1.16. hefty hefty hefty,bullish
East Coast back from lunch,bullish
500 in coming quick !! Pull back maybe then 550600,bullish
"still time, one more try",bullish
have a shot for 2180 if we can push vast resistance with enough volume,bullish
sooo close to 100 gain in less than 2 months,bullish
Getting in on at has forever changed my life,bullish
I am trembling like my chihuahua looking at the gains,bullish
I love but dont go to 500 before I get my check,bullish
dann why didnt I sell yesterday or even an hour ago..,bullish
lets goooo vwap Time to add with the big guys,bullish
To this date I regret deeply for selling my 14 shares at .,bullish
what a wonderful little car company.,bullish
"starting to believe this is going to 500 today, everyone gonna steam in for power hour to get the split",bullish
it might be the next stock to split!,bullish
500!! Incoming!! Send it!,bullish
no one is gonna sell aapl,bullish
all the bears come out EOD. I just made a 30 return OMG!!!,bullish
if youre holding shares who the bell cares. LONG TERM BABYYY,bullish
loading up these cheap calls all day,bullish
what a day do AAPL have a nice weekend shorts,bullish
My only oil stock that finished green. Hopefully next week will be better.,bullish
gonna hold for 2 months,bullish
Time will tell have s nice weekend,bullish
"Bummer that is not opening at on Monday. It all makes sense, since everyone is smoking on the job and buying Tesla stocks",bullish
As of now it will take about 10mil in buys to break 500. But only 7mil between 500 and 550,bullish
I can see it around 135 140 in the fall time. In the meantime its going to keep on bleeding,bearish
This is a nice price for me to start a short position. Hit 133.00 now back to 120.00 Bearish,bearish
"Millions of people working from home, schools going online, 5G iPhones coming, Apple will continue to rise.",bullish
Bears where the F are you B how much money did lose the passed 2 months.,bullish
Ok we could hit 2500 next week!!,bullish
Working hard for money is a good thing but money working hard for you is a better ! Financial Freedom!,bullish
any chance this just sells off Tuesday morning ? Guys,bullish
added funds and hopefully I have access to some tomorrow so I can buy a call,bullish
This could go crazy on multiples next 5 days. Is it Monday yet?,bullish
I seen my call hit 12.45 Im pretty sure shes ganna rip this week,bullish
Futures are green. Lets make some money tomorrow,bullish
I love the unity for faith in AAPL in here... we are all in this together,bullish
Dont rule out the Dow up 500 Monday! This should carry the load!,bullish
3 words to live by Dont...short...Apple!,bullish
Sold this at 469 call me a clown I know I deserve it,bullish
its not even 7am yet,bullish
The Bears have left the Building and are Headed to Bear week,bullish
40 day again ?,bullish
bought a few shares for the split!,bullish
before split ... been saying it ... this week will be legendary,bullish
... I had a wonderful dream last night this was at .... then I woke up to reality,bullish
just bought 2 shares to hold,bullish
shake the weak hands and give me the,bullish
guys get ready for the launch,bullish
bout to buy my first Lamborghini with all these gains. Hot wheels lol made you look,bullish
Holding long calls never felt this good,bullish
"picked up 200 more shrs to round me out at 1500, i hope its a profitable move",bullish
"little dips dont faze me,I got hands of steel",bullish
up 1 after a huge day and bears think the end is here,bullish
even though my weeklies are getting thrashed Im very happy seeing this rally,bullish
I see near 200 by the end of the week,bullish
yall ready to party till August 28th!!,bullish
"warning shorts , respect the rotation and feds",bullish
ARK cut TSLA holdings 20 today!!!!!!!!,bearish
"solid day, lads. Hold long, hold strong",bullish
Its only 1 day.... Jesus Christ,bullish
", , , and then in 2 weeks !!??",bullish
Will keep moving up day post split?,bullish
"got the body of a goddess, got eyes butter pecan brown I see you Girrrlll, drop it lowww , she comin down from ceilin , to the flooo",bullish
i short is actually green! Time to celebrate,bearish
another lottery ticket filled. further analysis to follow.,bullish
"For the great reset, this stock is no good. They will let you work on the fields",bearish
Lmfao!!! so much for battery day!!!!! Technology is 34 years away. Have fun holding the bag!!!!,bearish
the party is over. Robinhood panic at open.,bearish
"upgraded to PT from and pumpkin spice latte comes out again today. 3, 2, 1...",bullish
"Only weak hearted people will sell between today and August 31, when the stock splits. Obviously, people will line up to buy the stock after the split at per share., making it move higher.",bullish
3002000 in 4 months !!?? PL revenue etc. down from here for sure,bearish
Cowen Raises Apple NASDAQAAPL Price Target to .00. Hell yeah thats great news!!,bullish
bullish divergence on the hourly,bullish
"Crash has already started, save your money and get out",bearish
my puts about to be on,bearish
"Yesterday we were up premarket then went down, so for today Im liking the red pre market, tells me we will rip",bullish
stop selling and let her run!,bullish
setup here is crazy. Ive been telling coming September its gonna Definitely a long term big boy stock,bullish
Take profits and go buy TESLA CARS then repeat after Q3 Earning,bearish
dont save her she dont wanna be saved..,bearish
say hello to my little giant friend ! Apple Beast,bullish
WARNING The antiaircraft guns have just killed the last snowy plane ! Uboat ready for a pack attack,bearish
"I have always been long on Apple. Once it hits 475, loading more.",bullish
ahhhhhh I WANT TO ADD MORE IN MY LONG TERM.. did we hit the bottom yet.,bullish
Elon please tweet something to manipulate this stock to make this bulls happy,bearish
lol... calls will be bought in November December. When next gen Xbox comes out...,bullish
only one good day for bears,bullish
Money Manager Profit Taking Day.,bullish
its a no brainer Buy the dip,bullish
healthy correction Bulls. Sell and HELP THE DIP,bearish
cup and handle here breakout incoming,bullish
1 min death cross confirmed on Tesla,bearish
if you can hold during this time your calls will be gold. the rally is coming this week for the FOMO traders,bullish
green candles much more volume than red.,bullish
this is needed for the stock. Pullback to around 1940 maybe. Then it can start going up! It has run to hard latley,bearish
for sure if they announce a stock split,bullish
All those call premiums are burning,bearish
Cant hold a 1 gain. At least you can predict what direction its going Everytime it hits 216,bullish
jeZzz get the fack back to 500 already,bullish
I think the battery is running low on this Tesla. Does someone have a charger at their house?,bearish
Will hit Trillion MC Just a matter of when,bullish
lets go 230 fly or die time for the day will fly thanks for the cheap calls,bullish
"low volume, you know what that means",bearish
short call 28 AUG 20,bullish
nice set up for a leg up!,bullish
Let me repeat this may squeeze up to 3k soon IMO Tired of being wrong,bullish
SP news is upcoming today after hours anytime,bullish
theres no growth here. Youre all gonna feel the pain soon.,bearish
holding super STRONG . tomorrow,bullish
Who else bought on the dip,bullish
Buy this strike. Its going to runup,bullish
after hours looking great wow,bullish
I think this corona virus has been a blessing in disguise bc I found a new passion for stocks,bullish
Somebody gettin a spanking tomorrow! Not me!,bullish
"Traders betting against Tesla are down .4 billion in marktomarket losses, according to data from financialanalytics firm S3 partners. We are so",bullish
my wifes dream of owning a TeslaX is no longer aa dream. The truth is I cant imagine letting her go...May need to convince her to wait for a new model X 2023,bullish
Damn they really let the whole day bleed to trick bears into wasting money on puts,bullish
Long term hold. Patience is a virtue,bullish
"nio got a 23 day. Id be fckn loaded if Tesla did that my god I think Im gonna dream about that tonight. Lets go Tesla bulls, lets get richricher!",bullish
600 stock on 1 sept,bullish
LIKE if you are double digit shares,bullish
how are your Puts printing money or you must be rich. Thanks for the donation with your support.,bullish
Retail investors are giving so much grief to Hedge fund managers for sure !! can you imagine what will happen after the split and how many retail investors will join the movement ... youre likely to be blown away ..Elon knows it very well !!,bullish
Boeing bulls. Never learn,bearish
finally been waiting two months this to over again,bullish
oh no Im so scared,bullish
feel so good to be chillin in the MONEY. How about you bears? In the money too?,bullish
where is this pop people are talking about?,bearish
its not even 2 hours since the opening and we see already,bullish
.B Guys check out GAXY easy money to be made for less then a nickel!,bullish
just waiting for her to explode while Im over here getting rich off NTFLX Im just waiting Ill be patient not selling another 300 day,bullish
all about eCommerce. Going to be the largest eCommerce platform in the world.,bullish
Best stock Ive ever traded,bullish
heres your dip get in now . from here and after hours. Open tomorrow,bullish
who else wants that Netflix run... Holding.,bullish
bears are trying so hard yet .tesla keeps smacking them up with the pot of honey lol,bullish
this guy said Im not scared. 500 at 505.,bullish
closed half of my position yesterday.. glad I didnt close it all... thank you Elon,bullish
break over 506.70 and to the moon,bullish
turning short term calls into long term calls everyday tesla 4life. Soon Ill buy 100 shares and a p100d. I have joined the mob. I bow to my master Elon,bullish
if apple start selling masks with Apple logo on it I will definitely buy it!!!!!,bullish
The stock is a POS But the dividend yield percentage is going through the roof,bearish
when someone types in TSLA instead of Tesla. You know they have some sort of bag,bullish
makes me so proud Not done yet,bullish
"just want to rub this in your faces bears, yall dont like listening to women when we try to correct you, now you paying the price. And its not done so dont short trying to make your losses back lol",bullish
open 2170.0 easily. Expect to see a a jump to .0 before mid day possibly close around 2250.0. Get ready shes about to take off,bullish
even I will be enticed to buy more shares if I see a 1 in front of the share price ...psychologically will look cheap ! Im sure many others will feel the same,bullish
oh apple you are a money printing machine for me,bullish
Nice I loaded up this week again,bullish
I have a boatload of shares at average can this thing stop getting so close and teasing me and make me some money?,bullish
its time to make an offering to erase all debts and more cash for new developments.. making the only carmaker in the world without debt.. a 5 dilution would be fine 20B,bullish
No doubt today .,bullish
a month of income everyday is the new norm now with TSLA,bullish
bears already gettin their fudged packed,bullish
Itll open at or more,bullish
"when you have consolidation with accumulation like that, yes, a simple survey saying more people will use Netflix will send it. Today the CEO will be found helping a cat out of a tree and we will test ATH",bullish
whats up aapl. You perky? You ready to run? Aww how bullish of you. be patient. daddy wants to buy the dip. Be patient,bullish
"Between today and tomorrow this will easily get back to 510515 the split is getting into everyones head , plus the major upgrade especially regarding 5g capability with the next phone !!",bullish
today after good news from Powell,bullish
Lets do another 5 points today,bullish
couldnt help myself bought 5 more shares,bullish
I hold shares but my 132 call expired last week.... Lucky I didnt have a fist full of them,bullish
"1030 on, a steady climb all day",bullish
more puts here for me,bearish
EL TORO SAYS now we rise too many catalysts too much money. UNDERVALUED too long,bullish
only have 2 shares but how can you not love this stock,bullish
"gotta feeling, catch a runner today!",bullish
play this stock a lot calls n puts. Just bought a put. It loops,bearish
Will The Split Take Place at the Close Tomorrow or The Open ?,bullish
another bull flag pls yess go baby musk,bullish
bid placed for 14 shares 503. I just want to have an even amount after split.,bullish
there is still no selling pressure at all,bullish
. Lazarus!!! The Kraken survived,bullish
2300 will be here soon.,bullish
i sold too early again f me. why dont i learn ? and then I keep getting in again.,bullish
"This is crazy, up almost a day. I just watching, not going to jump in this kind of hype.",bullish
i like buying my stuff on discount,bullish
Holding my average share price. we will see what tomorrow brings...,bullish
Sorry guys but Im out... ... Out to have a drink and celebrate.,bullish
what a beautiful gift...dumbass will never learn.,bullish
When this thing bounces back to 2250,bullish
FAKE BULLS wanting you to sell your shares,bullish
fk amazon... Tesla is the true heir to the iron throne!!!!,bullish
