ticker,cleaned_tweet,senti_label,date
AAPL,potential sell off tomorrow as it’s Friday?? I wanna buy more but don’t wanna move my avg,bullish,2020-08-13
JNJ,TO SUPPLY EU WITH 200M VACCINE very bullish,bullish,2020-08-13
TSLA,how about the close of $1790.. LOL!! Who knows it may happen,bullish,2020-08-13
BA,Time to sink this ship,bearish,2020-08-13
WMT,"New bears on the board, good shit. More money for me",bullish,2020-08-13
TSLA,we don’t deserve you crying ugly face. Tesla loves me and I love Tesla,bullish,2020-08-13
AAPL,Buy all you can. The next 7 tradings days for AAPL going to huge before the split. History shows major gains before the splits.,bullish,2020-08-13
AAPL,"i told you all 460 soon , go check my previous posts",bullish,2020-08-13
TSLA,"don’t be scared if there’s a small little morning sell off kind of like todays, who knows we could gap up big",bullish,2020-08-13
TSLA,this baby done hurt lots of feelings,bullish,2020-08-13
TSLA,1600$ is the new 1500$,bullish,2020-08-13
TSLA,$ AMD this week’s price action,bullish,2020-08-13
TSLA,"it’s happening today, some people will get very rich",bullish,2020-08-13
AAPL,pt for today? I’m feeling $455-$465 range I think we go higher on news that we hit 2 trillion market cap,bullish,2020-08-13
BA,Bulls have no clue on how to trade this equity!,bearish,2020-08-13
TSLA,"Tesla Model 3Y, Chevy Bolt, Nissan LEAF, Audi e-tron Sales US EV Sales Report 1st Half of 2020.. complete Domination globally !",bullish,2020-08-13
AAPL,this will be a good day indeed,bullish,2020-08-13
TSLA,Looks like Tsla is in the mood to do what it does best. Squeeze a bear,bullish,2020-08-13
TSLA,lot of money today on 0828 2000 call. Buy at .60 cents on 0803 today it was $14 still holding I am too greedy,bullish,2020-08-13
TSLA,if your putting a stock split you like giving your money to the market to have,bullish,2020-08-14
TSLA,"Morgan Stanley raised its Tesla TSLA target price to $1,360 and updated its bull case scenario to $2,636. Last month, the firm already raised its Tesla target price twice.",bullish,2020-08-14
MSFT,You guys must love going in circles,bearish,2020-08-14
TSLA,MNQ is green now. If it keeps green we will see $1650 in PM.,bullish,2020-08-14
AAPL,lol you think people really care about fornite an gonna panic sale their shares for that this is serious business here not games new iPhones an bundles coming out 170$ today,bullish,2020-08-14
WMT,wow the CNBC clip of walmart ... unless they trying to call in herd again to massacre it’s okay it will be here eventually,bullish,2020-08-14
TSLA,thinking of buying a 1660 call what shud i do?,bullish,2020-08-14
NFLX,I don’t want to see it under 470 anymore,bullish,2020-08-14
TSLA,Bears just short when we hit 1850 today. This thing was supposed to go down and its still going up.,bullish,2020-08-14
AAPL,Anyone else a long and not really worried?,bullish,2020-08-14
AMZN,bears shopping spree see you monday!,bearish,2020-08-14
HD,gonna hit $285 today. But my options are going to be worth less then what I paid.,bullish,2020-08-14
AAPL,who getting in on that stock split,bullish,2020-08-14
TSLA,"battery day, joining SP and that stock split",bullish,2020-08-14
AAPL,can u pos go green so the market can rally already autistic ticker,bullish,2020-08-14
BA,let’s goooo only 12 more dollars,bearish,2020-08-14
TSLA,the profit on my call debit spread is capped after 1670. Oh wells..,bullish,2020-08-14
AAPL,and we green. Gang gang,bullish,2020-08-14
TSLA,I can’t even ... Bears know what’s coming today. The writing is on the wall. lmaaaoo. Squashed. What a beautiful morning.,bullish,2020-08-14
AAPL,you day traders are funny,bullish,2020-08-14
BABA,300c for ER play,bullish,2020-08-14
AAPL,I hope it goes bak to 460 at least,bullish,2020-08-14
TSLA,bulls like fffff outta here,bullish,2020-08-14
PFE,what is it considered such a negative thing to be short on a stock lol,bearish,2020-08-14
TSLA,when should I sell this 1635 94 call,bullish,2020-08-14
TSLA,All the Analysts including Morgan Stanley and Bank of America are bullish now. Many upgrades are coming next week as well as SP news. Bears should stay away or hide somewhere in the jungle.,bullish,2020-08-14
TSLA,Tesla closed at an all-time closing high today. Who thinks SP 500 will announce next week that TSLA will be added to the index?,bullish,2020-08-14
TSLA,I don’t have power to buy this stock lol but I have question .for example if I buy one tesla stock is count to 5 stock ? Thanks for answer,bullish,2020-08-14
TSLA,closed at an all time high today. Shorts will roast next week,bullish,2020-08-14
BABA,done with this stock. Fck Trump.,bearish,2020-08-14
AAPL,who caught the double bottom and bought calls? Nice Trade,bullish,2020-08-14
TSLA,Markets turning green. This could run,bullish,2020-08-14
TSLA,why do bears think bulls will Sell eod and bears will hold overnight,bullish,2020-08-14
TSLA,"Strong week.... flagging daily. I expect a strong week, next week. Holding",bullish,2020-08-14
TSLA,Good night Tesla bulls!! To the moon on Monday,bullish,2020-08-15
TSLA,Is it possible run to 1 share Tesla 1 ounce Gold before split? GL for us,bullish,2020-08-15
TSLA,more to make next week $1790,bullish,2020-08-15
TSLA,who is expanding there portfolio with Tesla This is the future look around everywhere you are located if you don’t see a Tesla that’s a sign .... the future is coming . Don’t miss the chance of a lifetime The CEO is A Mastermind,bullish,2020-08-15
AAPL,"breaking news! Tim Cook switch to Android after he forgot again he's security question nr. 2 to unlock he's iPhone 11 smartphone. It's was something about he's first job that he's not remember, he's added in interview",bearish,2020-08-15
AAPL,"strongest bulls here do not understand simple sentences. I'd be worried. Again, when the strippers and cab drivers say buy... YOU buy!! LOL",bearish,2020-08-15
TSLA,yall posting these photo face memes killing me Toss a coin... to your witcher oh valley of pleennntyy,bullish,2020-08-15
TSLA,so you must have your shares by the 21st to receive a dividend of four additional stocks. No reason this shouldn’t run up next week and break ATH. LETS GET IT,bullish,2020-08-15
TSLA,how much y’all think this 821 could be worth,bullish,2020-08-17
WMT,hopefully I will regret selling my Friday $132 calls because my Sept and Dec calls will be,bullish,2020-08-17
AAPL,too many new comer rookies with no understanding of fundamentals in Apple right now.,bearish,2020-08-17
TSLA,trying to figure out how to time my $199 2018 shares. Sell tomorrow if runs up again to rebuy shares before 21st? Rebuy after split?,bullish,2020-08-17
TSLA,Mini short attack after hours was a major league fail! LOL,bullish,2020-08-17
NVDA,For A second I thought they announced a split,bullish,2020-08-17
TSLA,"Team members killed the $TSLA run today! Alerted at open , what a RUN!!! Join us for premium alerts and watchlists with our professionals using the link in our bio ALL FOR FREE! Join today!",bullish,2020-08-17
TSLA,A lot of angrybutt-hurt folks here,bullish,2020-08-17
AMZN,made money scalping this all day and bought at the top like an idiot... if it dips all day tomorrow I’ll be holding serious bags,bullish,2020-08-17
AAPL,The bulls are so funny love you guys,bearish,2020-08-17
TSLA,like if you still can’t afford the stock after the split,bullish,2020-08-17
TSLA,Bears have to suicide that’s the only answer to them,bullish,2020-08-17
TSLA,that bear trap at open tho. Tesla are you so crazy,bullish,2020-08-18
TSLA,"$100 dropped would be nice, just to run it back up",bullish,2020-08-18
AAPL,rookies are losing hope here lmao They here for the quick money,bearish,2020-08-18
WMT,Top bottom sideways beat Guide no need,bullish,2020-08-18
AMZN,Run to 3.7 to 4k would be awesome!! Long!,bullish,2020-08-18
TSLA,I told you yesterday. Once MNQ keeps up My PT is not dream!,bullish,2020-08-18
TSLA,happy for the bulls who stayed ! just WOW,bullish,2020-08-18
AMZN,"Tesla is catching, let’s get past $3500 this week",bullish,2020-08-18
TSLA,Stock SplitBattery DaySP 500 No telling where this stock could end up.,bullish,2020-08-18
TSLA,this stock is making many millionaires this week! Don’t miss out on huge gains,bullish,2020-08-18
TSLA,Nothing but an unstoppable TRAIN and a raging BULL !! Thanks Elon for helping me buy a brand new 2020 Rover Supercharged Autobiography Edition. I owe you,bullish,2020-08-18
CCL,back for round two! Let’s get it started!,bearish,2020-08-18
TSLA,Do my 821 $2400 Calls actually have a shot I only bought them for a cheap quick flip but now idk if I should keep holding or sell this morning,bullish,2020-08-18
TSLA,".... The 's keep trying their best to knock us down, but what do we do....... laugh in their face",bullish,2020-08-18
TSLA,Shall we destroy Walmart tomorrow?,bullish,2020-08-18
TSLA,"we’ll , my put might make a tiny profit after all before I cut it quick and pick up calls for the ride to $2000 lol. Phew what a bad idea",bullish,2020-08-18
TSLA,everyday bears put on their clown masks to come and entertain us as they continue to lose money and the stock goes up. tEsLa sToNk iZ gOiNg tO siKzTeEn hUnDRiD tEwMaRrOw,bullish,2020-08-18
TSLA,and we aren't even in the Snp yet,bullish,2020-08-18
AAPL,"But... this ad is so rotten, guys, open your eyes my God",bearish,2020-08-18
AAPL,"all in green beside apple, thoughs?",bearish,2020-08-18
WMT,I love all the negativity here. That usually means good opportunities are on the horizon,bullish,2020-08-18
TSLA,Why did I sell my 821 calls yesterday,bullish,2020-08-18
TSLA,Bears are out for a little feast,bullish,2020-08-18
TSLA,stock SpaceX timing their rocket launches... get ready 2000,bullish,2020-08-18
TSLA,i am long until it retraces 10 then i dump my,bullish,2020-08-18
TSLA,How much will these be worth at open,bullish,2020-08-18
TSLA,"Could run to $2,000 today, wouldn’t be surprised if we see a quick sell offprofit taking and then bounce for a run to $2,000. Play it safe my friends",bullish,2020-08-18
TSLA,$2500 this week or I eat my socks,bullish,2020-08-18
TSLA,"So the analysts that upgraded this to $1900 got his wish, Thx to all of you..... so you think he’s gonna hold it or sell it? I’m gonna say he made his money and he’s gone, while most of us are saying 2k",bullish,2020-08-18
TSLA,"experienced traders are loading up pre split, beginner traders will load up after.... either way",bullish,2020-08-18
AAPL,"stock is way overbought . 32 PE when historical avg is 16-18 . Needs to revert back to mean average which is at 350 90 post split wasting shareholder money paying rent at all stores even the empty ones , rent still has to get paid",bearish,2020-08-18
AAPL,is in a bubble not going to double!!!,bearish,2020-08-18
BA,when is this gonna fill that 166 - 170 gap?,bearish,2020-08-18
MSFT,It’s down .30 cents relax stop whining and start buying,bullish,2020-08-18
TSLA,4k in 1 day now to find a re-entry point,bullish,2020-08-18
TSLA,got a position on this dip,bullish,2020-08-18
WMT,Bears got excited for what?,bullish,2020-08-18
TSLA,I wanted to buy this stock around 500 dollars... But it had a zacks rang 3. I didnt do it because of that...,bullish,2020-08-18
AMZN,"- 3,500 jobs $3,500 ???",bullish,2020-08-18
AAPL,"No boom, this has to go down now, I want the money quickly",bearish,2020-08-18
TSLA,THANK GOD I BOUGHT IN AT $1380!!!!!,bullish,2020-08-18
TSLA,I finally own 1 share of Tesla. I sold 100 Nio and some more to get 1 share of tsla. I still own Nio also. So I will Cheer for both,bullish,2020-08-18
TSLA,have to own shares by Friday if you want them to split,bullish,2020-08-18
TSLA,"like I said on my watchlist hold, sit back and let the money roll",bullish,2020-08-18
TSLA,bullish case we may kiss $2000 tomorroww high chance,bullish,2020-08-18
BA,Literally doing the same thing it did around 11 earlier. And bulls keep falling for it,bearish,2020-08-18
AMZN,time to let this beauty fly to a new ATH... all levels of resistance down!!,bullish,2020-08-18
TSLA,I've made more than I've paid...,bullish,2020-08-18
WMT,double bounce off 5 min vwap,bullish,2020-08-18
TSLA,will hit 2k. BEARS keep losing . My profile will be hella green. How about yours last few days bears?,bullish,2020-08-18
WMT,never thought I'd be this pumped about ole Wally world,bullish,2020-08-18
TSLA,Jumped in with 6 shares,bullish,2020-08-18
AMZN,pre-run up..lots more coming tbh.,bullish,2020-08-18
NVDA,Ok I’ve got my $NVDA puts all lined up ready to go,bearish,2020-08-18
AAPL,$467.77 tm and we hit 2 trillion in market cap! Let’s go bulls ... this will be us in a few years,bullish,2020-08-18
TSLA,How much energy do the bears have left?? It’s not even funny now... but I’m still laughing ... The best revenge is massive success!!!,bullish,2020-08-18
TSLA,"Once this clears $1,911",bullish,2020-08-18
TSLA,"I'm a Robinhood newb use Vanguard to trade and I keep buying at ATH, but I'm gonna die in the next 50 years , so thanks Elon for a wild ride",bullish,2020-08-18
TSLA,It’s eminent ladies. RH emotional traders will be the only ones left.,bearish,2020-08-19
TSLA,Who bought this at $1900?,bearish,2020-08-19
NVDA,$350 or below before end of year. Short at will.,bearish,2020-08-19
TSLA,"its so hard to be a bear on this stock, i just love it so much but the reality of the matter is, its all hype. Lets all have a nice ride down now shall we?????",bearish,2020-08-19
TSLA,is paper but pain is real. More selling tomorrow.,bearish,2020-08-19
TSLA,robinhooders and all the other financially illiterates are in for a rude awakening! Brace yourselves piggies! LOL!,bearish,2020-08-19
BABA,"if this acts like JD and gets a 8 push up from earnings, ill die of happiness no cap",bullish,2020-08-19
TSLA,what goes up must come down. Friday options expiration ride!,bearish,2020-08-19
NVDA,"rip to weekly option holders, thanks for the premiums",bearish,2020-08-19
TSLA,"market maker isn’t going to be so nice generous anymore, will lose grip from the selling that will occur. 40 drop coming.",bearish,2020-08-19
GOOG,Keep eating Big Dawg! Glad I bought the dip at 1460,bullish,2020-08-19
TSLA,were down a $1!! Wth!,bullish,2020-08-19
NVDA,The clock is ticking. Do you really want to take the risk by holding?,bearish,2020-08-19
TSLA,"Is that a plane?, is that a F9?, no it is the TESLA stock",bullish,2020-08-19
TSLA,Who loves Elon as much as I do?,bullish,2020-08-19
NVDA,guess that dude that dropped 2.5 million on $4.50 calls will get a reality check tomorrow . He will woke up that 2.5 million will be 500k tomorrow 2 million loss in couple of hours,bearish,2020-08-19
BABA,earnings are expected above $13 per share google it,bullish,2020-08-19
TSLA,Let a mf catch his breath for a minute....this stock is on,bullish,2020-08-19
MSFT,do I hold these $210 weekly calls over night,bullish,2020-08-19
TSLA,fill the gap to 1855$ then to 2100$ Friday,bullish,2020-08-19
TSLA,. GET THIS BIG BEAR OUT OF MY POCKETS..,bullish,2020-08-19
AAPL,Every time you short we buy so give it up,bullish,2020-08-19
AAPL,Where’s The Blood. I ONLY See,bullish,2020-08-19
TSLA,"sold all my stock, it’s a down day , I just covered from all my other stocks",bullish,2020-08-19
TSLA,welll... my my how the tables have turned once again.,bullish,2020-08-19
TSLA,so for 35 mins you mean to tell me? Lol it’s no way the demand is still that high during a pandemic idgaf what anybody try to say,bullish,2020-08-19
AAPL,the closest I’ll get to flirting with $2 trillion,bullish,2020-08-19
TSLA,"$2,000 for my birthday?! I can dream",bullish,2020-08-19
BABA,"nice pullback ahead of ER, just what i like to see",bullish,2020-08-19
AMZN,"spy is breakin out, and amzn gettin held down by the 50d.",bullish,2020-08-19
AAPL,you know it’s bad 4 bears when their reaction to a .01 drop looks like,bullish,2020-08-19
MSFT,this stock just can’t get a good run goin recently. Let’s see 215 by Friday one time.,bullish,2020-08-19
MSFT,so they are all done selling ! Time to move up,bullish,2020-08-19
WMT,"took a nap, woke up this looks even worst than before. Truly worthless. CEO needs to go",bearish,2020-08-19
NKE,ok so I bought a put on Nike around low 109ish $ ! Nd then I accidentally sold a 111$ out and i was first bearish but now I want the stock to the go to the moon rookies moves,bullish,2020-08-19
TSLA,it can not drop. Prayers !!!!,bullish,2020-08-19
TSLA,CHEAP SHARES BUY NOW MAY NOT BE THIS LOW AGAIN,bullish,2020-08-19
TSLA,I’m seeing a lot more bears than usual. Must mean that the price will be going to $2000 today,bullish,2020-08-19
AMZN,"super fun to lose half the gains from yesterday lol. Seems like just when I start to see some light at the surface breaking through this underwater view I have, it decides fo reverse! At least it wasn’t a 100 reversal!",bullish,2020-08-19
TSLA,you guys still trying to short this. GL,bullish,2020-08-19
TSLA,40 point drop sounds nice today,bearish,2020-08-20
BABA,what a move down to trigger some stop losses. No guidance was even announced yet. Wait till then and we about to,bullish,2020-08-20
TSLA,lol only Musk knows how to get paid!!!,bearish,2020-08-20
TSLA,My favorite part is that everyone here thinks their a genius. Self-serving bias. Biggest clown board in twits and they are all clown boards.,bearish,2020-08-20
TSLA,get out while you still can!... or not I don’t give a shit.,bearish,2020-08-20
BABA,this looks like a battle,bullish,2020-08-20
TSLA,I really never been a bear but today I’m feeling like one.... This hike is not reasonable......,bearish,2020-08-20
TSLA,WTF is happening here.. is it a running train.. just gotta buy some calls and sit on it,bearish,2020-08-20
TSLA,WAIT! DO NOT BUY!!! SAVE THE PROFIT FOR US!,bearish,2020-08-20
TSLA,Definitely going to jump on the downward trend when we get one. Bloated pig. Almost 400 B Market cap?,bearish,2020-08-20
AMZN,lets see if this little buy stunt is a fail,bearish,2020-08-20
AAPL,Im so confused but ok,bullish,2020-08-20
TSLA,Last chance to hold your shares before the split!People are acting like you can’t buy them at a cheaper price after the split oh my gosh,bearish,2020-08-20
TSLA,"I think, such shouldnt be allowed, its unfair",bearish,2020-08-20
BABA,i just need it to reach 265 so my 828 call is ITM. Is that much to ask?,bullish,2020-08-20
BAC,Saw this coming! These puts looking real nice,bearish,2020-08-20
BABA,will be green by the end of the day . Been here 4 years and it’s how baba trades. It’s the next coming days when you see the earnings reflect the stock price,bullish,2020-08-20
TSLA,Why 90 of the target prices here are something like going back to 1400s or going to 2200. Chill people,bearish,2020-08-20
NFLX,hey BEARS LETS LOOK AT SHERWIN WILLIAMS. SHW WE CAN PUSH IT DOWN. LETS SHORT IT,bearish,2020-08-20
DIS,Does anyone thinks you can do Chill with Disney Plus? Lol...,bearish,2020-08-20
TSLA,bulls gonna be joining the bears in homeless land soon lmao!!,bearish,2020-08-20
TSLA,Tesla gone up so is my put option,bearish,2020-08-20
AAPL,ppl think we are pumping the most valuable company in the world but realistically the ticker will pump itself with all the catalyst yet to come,bullish,2020-08-20
TSLA,its a terrific stock. I hope it goes past 2050 tomo,bullish,2020-08-20
NVDA,where the F bears at ???,bullish,2020-08-20
TSLA,omg it's going down it's gonna pop shorting now bears got burned.,bullish,2020-08-20
AAPL,somebody want to tell me how crazy 500 sounds again before the split? I said 472 plus yesterday and look at it now lol But hey I’m just a little RH WeBull New guy dont mind me..,bullish,2020-08-20
TSLA,Tomorrow stock bonus for Tesla Shareholder only. Party on the moon,bullish,2020-08-20
PFE,this is the most movement ever seen,bullish,2020-08-20
AAPL,what a day. 500 so close.,bullish,2020-08-20
TSLA,closed just above 2000 as a big to bears. Pouring salt in the wounds,bullish,2020-08-20
TSLA,this was beautiful nice job to all my bulls out there,bullish,2020-08-20
FB,Those HOLDING FB PUTS!!!!!.......,bullish,2020-08-20
AAPL,portfolio up 13 today. Thanks as always,bullish,2020-08-20
AAPL,i’m 14 lol don’t make fun of me with my small acc it use to be at 500 but made a good amount back thx to apple i hope i can re-enter tmrwww,bullish,2020-08-20
TSLA,y’all crazy I’m taking profits,bearish,2020-08-20
TSLA,you cannot find a better representation of how insane this market is than this stock,bearish,2020-08-20
TSLA,I’m not a bear just want to put this up here for the getting their faces ripped off lmao!!!!,bearish,2020-08-20
TSLA,holy shit.... the are done,bearish,2020-08-20
NFLX,"wow, this isn’t gonna go well is it.",bearish,2020-08-20
AAPL,post those results guys! It’s about time lmao,bullish,2020-08-20
BABA,thanks for buying my premium,bullish,2020-08-20
TSLA,come back to 1990 on the bounce i’ll short more,bearish,2020-08-20
NVDA,Tried to warn some of y’all. I’m seeing a broader based sell off in tech coming. We’ll see. GLTA,bearish,2020-08-20
TSLA,"You forgot about the last and true Greek to your options Robinhood... Omega. Sweet dreams, it may be the last for a long time. We’re here",bearish,2020-08-20
AAPL,just hold that’s another 10 million people to buy up shares,bullish,2020-08-20
BA,consolidating gains for the next leg up,bullish,2020-08-20
BABA,see you at $275 in the AM.,bullish,2020-08-20
TSLA,Who bought this at $1900 raise your hand! Now take that hand and slap yourself you idiot.,bearish,2020-08-20
AAPL,... who wouldn’t btfd !,bullish,2020-08-20
TSLA,wonder if anyone here even knows the difference between shorting and buying puts.,bearish,2020-08-20
AAPL,Tim Cook. Team Apple. 2 trillion market cap. That is all. Good night! $AAPL,bullish,2020-08-20
V,got in right before closed today. Will hold for weeks,bullish,2020-08-20
TSLA,imagine being bullish in a stock with a pe of almost 1k,bearish,2020-08-20
BAC,"tomorrow all the people who have take long term call will be selling, if not they will feel pain the next week for sure best of luck for bullish and foolish behavior on this stock",bearish,2020-08-20
TSLA,my puts developing nicely this morning,bearish,2020-08-20
AAPL,500$ a pop before the stock split,bullish,2020-08-20
BABA,"Ladies Gents, please put on your seatbelt for this Earning Report! TeamBABA SeeYouAt1Keventually",bullish,2020-08-20
TSLA,biggest bubble since 2017 bitcoin,bearish,2020-08-20
TSLA,1950c sept not selling,bullish,2020-08-20
NFLX,"LOOK AT DAILY... HUGE setup in play... this is not considering how it is already rebounding off lower trend line in weekly... with an open atabove 510 tmr or next week, this should soar back to 550, then next to 600",bullish,2020-08-20
TSLA,battery day 1 Month from now,bullish,2020-08-21
AAPL,Tim Cook The Most Underrated CEO,bullish,2020-08-21
TSLA,With all this BullBear talk someone is going to be right.,bullish,2020-08-21
TSLA,bulls landed on Mars already,bullish,2020-08-21
TSLA,", 200 point gain at the minimum today.",bullish,2020-08-21
TSLA,just go to 3000 already,bullish,2020-08-21
PFE,not surprisingly this doesn't move on great news very fast. Patience is key,bullish,2020-08-21
TSLA,CALLS SOLD ON THAT SPIKE FOR THE WIN,bullish,2020-08-21
FB,they gonna keep a lid on this until next week and then,bullish,2020-08-21
TSLA,the only people telling you to take profit have already sold out. no thanks,bullish,2020-08-21
TSLA,make puts great again - so I can short them!,bullish,2020-08-21
TSLA,$2100 5 stock split $420,bullish,2020-08-21
AAPL,Was kinda joking yesterday- but now Really gonna hit $500 before split,bullish,2020-08-21
TSLA,"oh, nooooow I see why Elon said the stock price was too high. He should have just said, instead there aren’t enough shares to buy, IMO.",bullish,2020-08-21
AAPL,people shorting APPLE will be homeless on the streets by Monday,bullish,2020-08-21
AAPL,oh thank goodness I didn’t sell my 821 470c yesterday,bullish,2020-08-21
TSLA,Take off to the stars! Happy Friday!,bullish,2020-08-21
TSLA,"k fine, gambling 10k. not selling anymore",bullish,2020-08-21
AAPL,next week we are doing the Tesla dance here,bullish,2020-08-21
AAPL,"1.8 away from the lucky 500, easy EOD run when everyone wants in before the split",bullish,2020-08-21
TSLA,East Coast back from lunch,bullish,2020-08-21
AAPL,500 in coming quick !! Pull back maybe then 550-600,bullish,2020-08-21
NFLX,"still time, one more try",bullish,2020-08-21
AAPL,"OK that’s it Admit it, Who lit the under !!",bullish,2020-08-21
NVDA,I’m so happy with this stock,bullish,2020-08-21
AAPL,we all know this is going to $505 right????? $505$505,bullish,2020-08-21
TSLA,have a shot for 2180 if we can push vast resistance with enough volume,bullish,2020-08-21
TSLA,hey guys do you know when the next news about the battery will come out? I know it’s after the split but weeks or days?,bullish,2020-08-21
AAPL,I HOPE SHE SHOOTS RIGHT THROUGH THAT $500 today,bullish,2020-08-21
TSLA,Nuts and Bears for me this weekend,bullish,2020-08-21
JPM,I'm guessing another buck down the toilet.,bearish,2020-08-21
NVDA,where da bears at ?,bullish,2020-08-21
BA,"for solid sale opportunity this morning, set up looks good",bullish,2020-08-21
TSLA,I’m so rich from this stock thank you lord,bullish,2020-08-21
TSLA,you know when this stock will pop? After the split when it splits 5 to 1 and the price changes from 2000 to 400 bears will say see I told you it would drop from 2000 town to 400 forgetting that they just did a split,bullish,2020-08-21
PFE,We about to break out,bullish,2020-08-21
TSLA,Should I sell before the split? I’m in confusion,bullish,2020-08-21
AAPL,should I buy more for the long term??,bullish,2020-08-21
AMZN,imagine waking up to 10-1 stock split news,bullish,2020-08-21
MSFT,"inverted head and shoulders gonna pop soon, double with bullish engulfing. I see all time highs right around the corner. Next week should be pretty interesting",bullish,2020-08-21
TSLA,Nice play Come check us out and enjoy gains like these. Rack em up !,bullish,2020-08-21
TSLA,Congrats again to us longs,bullish,2020-08-21
MSFT,All in on Tomorrow callsWSB,bullish,2020-08-21
AAPL,okay $480 pre market is a given especially if you think tomorrow is last day to get in before the split,bullish,2020-08-21
AAPL,successful day scalping apple $505 monday,bullish,2020-08-21
TSLA,take your meds for crying out loud,bullish,2020-08-21
MSFT,gets $10 billion dollar deal still won’t even move 1 percent,bearish,2020-08-21
TSLA,Obviously funds are NOT selling why should you ?! PT $2500,bullish,2020-08-21
TSLA,not cool TSLA I wanted $2099 to sell and it took the rug o it from under me! Hope we get our $2100 Monday we’ll maybe,bullish,2020-08-21
PFE,anyone starting to think this is it uncomfortable laugh,bullish,2020-08-21
TSLA,sooo close to 100 gain in less than 2 months,bullish,2020-08-21
NVDA,0dte 510C at break of 500 .17 to 1.16. hefty hefty hefty,bullish,2020-08-21
TSLA,I am trembling like my chihuahua looking at the gains,bullish,2020-08-21
TSLA,"JUST A THOUGHT Elon Musk offered $767share before. So there’s a possibility that it could go all the way up to $3,835share until the day split commence which on August 28 to meet $767share again",bullish,2020-08-21
NVDA,..all weak hands that sold before ER will be coming back in $550 ... sooner than later,bullish,2020-08-21
AAPL,lol don’t recommend buying contracts Monday is the split just enjoy the ride,bullish,2020-08-21
TSLA,It's not Tesla Motors. It's Planet Tesla,bullish,2020-08-21
TSLA,A complete beast. Will be back to 2k within 5 years. Easiest ROI ever,bullish,2020-08-21
TSLA,bears salty about yesterday but I’m grateful also OPTT looking like she ready to pop,bullish,2020-08-21
AAPL,510 today try to get in on the morning dip if there is one,bullish,2020-08-21
TSLA,every time you stay in area for too long you get uncomfortable and leave,bullish,2020-08-21
TSLA,"poised to run, can it make the push to 2100 before eod?",bullish,2020-08-21
AAPL,Getting in on $AAPL at $155 has forever changed my life,bullish,2020-08-21
DIS,I can see it around 135 140 in the fall time. In the meantime it's going to keep on bleeding,bearish,2020-08-21
AAPL,As of now it will take about 10mil in buys to break 500. But only 7mil between 500 and 550,bullish,2020-08-21
TSLA,"Bummer that $TSLA is not opening at $420 on Monday. It all makes sense, since everyone is smoking on the job and buying Tesla stocks",bullish,2020-08-21
TSLA,Time will tell have s nice weekend $TSLA,bullish,2020-08-21
AAPL,gonna hold for 2 months,bullish,2020-08-21
AAPL,I’ve never been so excited like this before for a stock. Their 4-1 split will surely bring new investors to acquire affordable shares. Long term investors will be rewarded significantly GLTA,bullish,2020-08-21
AAPL,what a day do AAPL have a nice weekend shorts,bullish,2020-08-21
TSLA,loading up these cheap calls all day,bullish,2020-08-21
TSLA,if you’re holding shares who the bell cares. LONG TERM BABYYY,bullish,2020-08-21
AAPL,all the bears come out EOD. I just made a 30 return OMG!!!,bullish,2020-08-21
AAPL,I love $AAPL but don't go to 500 before I get my check,bullish,2020-08-21
MSFT,dann why didn’t I sell yesterday or even an hour ago..,bullish,2020-08-21
AAPL,let’s goooo vwap Time to add with the big guys,bullish,2020-08-21
CVX,My only oil stock that finished green. Hopefully next week will be better.,bullish,2020-08-21
TSLA,To this date I regret deeply for selling my 14 shares at $440.,bullish,2020-08-21
TSLA,what a wonderful little car company.,bullish,2020-08-21
AAPL,"starting to believe this is going to 500 today, everyone gonna steam in for power hour to get the split",bullish,2020-08-21
NVDA,it might be the next stock to split!,bullish,2020-08-21
AAPL,500$!! Incoming!! Send it!,bullish,2020-08-21
AAPL,no one is gonna sell aapl,bullish,2020-08-21
NVDA,this needs to split man !!! ....,bullish,2020-08-22
AAPL,Bears where the F are you B how much money did lose the passed 2 months.,bullish,2020-08-22
DIS,This is a nice price for me to start a short position. Hit 133.00 now back to 120.00 Bearish,bearish,2020-08-22
AAPL,"Millions of people working from home, schools going online, 5G iPhones coming, Apple will continue to rise.",bullish,2020-08-22
TSLA,Ok - we could hit 2500 next week!!,bullish,2020-08-22
AAPL,Working hard for money is a good thing but money working hard for you is a better ! Financial Freedom!,bullish,2020-08-22
AAPL,any chance this just sells off Tuesday morning ? Guys,bullish,2020-08-23
AAPL,Futures are green. Let’s make some money tomorrow,bullish,2020-08-23
AAPL,This could go crazy on multiples next 5 days. Is it Monday yet?,bullish,2020-08-23
AAPL,I seen my call hit 12.45 I’m pretty sure she’s ganna rip this week,bullish,2020-08-23
AAPL,I really see apple Over $600 this Friday How nice if pre market go $600 like how Tesla did,bullish,2020-08-23
AAPL,added funds and hopefully I have access to some tomorrow so I can buy a call,bullish,2020-08-23
AAPL,$550-$575 before split ... been saying it ... this week will be legendary,bullish,2020-08-24
AAPL,... I had a wonderful dream last night this was at $504 .... then I woke up to reality,bullish,2020-08-24
AAPL,shake the weak hands and give me the,bullish,2020-08-24
AAPL,guys get ready for the launch,bullish,2020-08-24
AAPL,bout to buy my first Lamborghini with all these gains. Hot wheels lol made you look,bullish,2020-08-24
AAPL,Holding long calls never felt this good,bullish,2020-08-24
